SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Caldivirga_sp._MU80_WP_066795596.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga_sp._MU80_WP_066795596.1	0.326802	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Vulcanisaeta_thermophila_WP_143701209.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta_thermophila_WP_143701209.1	0.3317	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Haladaptatus_litoreus_WP_076430948.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus_litoreus_WP_076430948.1	0.321903	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natrarchaeobius_halalkaliphilus_WP_124177145.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobius_halalkaliphilus_WP_124177145.1	0.327502	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natronorubrum_bangense_WP_136350828.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum_bangense_WP_136350828.1	0.326102	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119817814.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119817814.1	0.337999	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Empedobacter_haloabium_WP_147953397.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter_haloabium_WP_147953397.1	0.379986	No	No
Bacteria-Cyanobacteria-NA-NA-NA-filamentous_cyanobacterium_CCP5_WP_106882934.1	#377eb8	Bacteria	Cyanobacteria	NA	NA	NA	filamentous_cyanobacterium_CCP5_WP_106882934.1	0.379986	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Acaryochloridaceae-Acaryochloris_sp._CCMEE_5410_WP_010481011.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Acaryochloridaceae	Acaryochloris_sp._CCMEE_5410_WP_010481011.1	0.380686	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Leptolyngbyaceae-Leptolyngbya_sp._BC1307_WP_121969120.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Leptolyngbyaceae	Leptolyngbya_sp._BC1307_WP_121969120.1	0.379986	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_sp._2B10_WP_125655278.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_sp._2B10_WP_125655278.1	0.379986	No	No
Bacteria-Gemmatimonadetes-Gemmatimonadetes-Gemmatimonadales-Gemmatimonadaceae-Gemmatimonas_phototrophica_WP_026848498.1	#377eb8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas_phototrophica_WP_026848498.1	0.377887	No	No
Bacteria-Gemmatimonadetes-Gemmatimonadetes-Gemmatimonadales-Gemmatimonadaceae-Gemmatirosa_kalamazoonesis_WP_025413061.1	#377eb8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa_kalamazoonesis_WP_025413061.1	0.379986	No	No
Bacteria-NA-NA-NA-NA-bacterium_RmlP001_WP_129218452.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_RmlP001_WP_129218452.1	0.377187	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Nitrosomonadales-Methylophilaceae-Methylomonas_clara_WP_124552821.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylomonas_clara_WP_124552821.1	0.379986	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Methylococcales-Methylococcaceae-Methyloterricola_oryzae_WP_045223421.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methyloterricola_oryzae_WP_045223421.1	0.380686	No	No
Bacteria-Proteobacteria-Zetaproteobacteria-Mariprofundales-Mariprofundaceae-Mariprofundus_aestuarium_WP_100277306.1	#377eb8	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus_aestuarium_WP_100277306.1	0.379986	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012754293.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012754293.1	0.394682	No	No
