SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116595101.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116595101.1	0.424444	No	No
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Korarchaeum_cryptofilum_WP_012309644.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Korarchaeum_cryptofilum_WP_012309644.1	0.406667	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Desulfurococcaceae-Staphylothermus_marinus_WP_011839083.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Staphylothermus_marinus_WP_011839083.1	0.431111	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Pyrodictiaceae-Pyrolobus_fumarii_WP_083818452.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus_fumarii_WP_083818452.1	0.457778	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermofilaceae-Thermofilum_uzonense_WP_052884520.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum_uzonense_WP_052884520.1	0.415556	No	No
Archaea-Euryarchaeota-Methanococci-Methanococcales-Methanococcaceae-Methanococcus_maripaludis_WP_081422769.1	#4daf4a	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus_maripaludis_WP_081422769.1	0.402222	No	No
Archaea-Euryarchaeota-Methanococci-Methanococcales-Methanococcaceae-Methanothermococcus_thermolithotrophicus_WP_026182917.1	#4daf4a	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus_thermolithotrophicus_WP_026182917.1	0.413333	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanosarcina_barkeri_WP_048108999.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina_barkeri_WP_048108999.1	0.404444	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119814570.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119814570.1	0.464444	No	No
Bacteria-Aquificae-Aquificae-Desulfurobacteriales-Desulfurobacteriaceae-Thermovibrio_ammonificans_WP_013538312.1	#377eb8	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio_ammonificans_WP_013538312.1	0.382222	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012748328.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012748328.1	0.371111	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Heterostelium_album_XP_020435931.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Heterostelium_album_XP_020435931.1	0.386667	No	No
