SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-NA-NA-NA-Aciduliprofundum_sp._MAR08339_WP_015283286.1	#4daf4a	Archaea	Euryarchaeota	NA	NA	NA	Aciduliprofundum_sp._MAR08339_WP_015283286.1	0.911765	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Acidobacteriaceae_bacterium_KBS_96_WP_020720442.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacteriaceae_bacterium_KBS_96_WP_020720442.1	0.887255	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Candidatus_Sulfotelmatobacter_kueseliae_WP_106807578.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus_Sulfotelmatobacter_kueseliae_WP_106807578.1	0.911765	No	No
Bacteria-Acidobacteria-Acidobacteriia-NA-NA-Acidobacteriia_bacterium_SbA2_WP_105313914.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	NA	NA	Acidobacteriia_bacterium_SbA2_WP_105313914.1	0.911765	No	No
Bacteria-Acidobacteria-Holophagae-Holophagales-Holophagaceae-Geothrix_fermentans_WP_026854108.1	#377eb8	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix_fermentans_WP_026854108.1	0.911765	No	No
Bacteria-Acidobacteria-Holophagae-Holophagales-Holophagaceae-Holophaga_foetida_WP_005037863.1	#377eb8	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Holophaga_foetida_WP_005037863.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Dermabacteraceae-Brachybacterium_sp._VM2412_WP_096801998.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium_sp._VM2412_WP_096801998.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-NA_WP_110824549.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA_WP_110824549.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Pseudoclavibacter_helvolus_WP_068476867.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter_helvolus_WP_068476867.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Nocardioides_bacterium_WP_136432482.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides_bacterium_WP_136432482.1	0.916667	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Propionibacteriaceae-Luteococcus_japonicus_WP_123575127.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Luteococcus_japonicus_WP_123575127.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Pseudonocardiales-Pseudonocardiaceae-Actinokineospora_enzanensis_WP_018680336.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora_enzanensis_WP_018680336.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Pseudonocardiales-Pseudonocardiaceae-Actinophytocola_oryzae_WP_133908288.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola_oryzae_WP_133908288.1	0.911765	No	No
Bacteria-Actinobacteria-Actinobacteria-Pseudonocardiales-Pseudonocardiaceae-Alloactinosynnema_iranicum_WP_091449006.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Alloactinosynnema_iranicum_WP_091449006.1	0.911765	No	No
