SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116596397.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116596397.1	0.987805	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Acidianus_hospitalis_WP_148230294.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus_hospitalis_WP_148230294.1	0.97561	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Metallosphaera_sedula_WP_012021908.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera_sedula_WP_012021908.1	0.97561	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfolobus_acidocaldarius_WP_011278425.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus_acidocaldarius_WP_011278425.1	0.972561	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfurisphaera_tokodaii_WP_010979546.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera_tokodaii_WP_010979546.1	0.972561	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Archaeoglobus_profundus_WP_012940389.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_profundus_WP_012940389.1	0.990854	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Ferroglobus_placidus_WP_012966326.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus_placidus_WP_012966326.1	0.990854	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Geoglobus_ahangari_WP_048095389.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus_ahangari_WP_048095389.1	0.990854	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-CandidatusMethanoperedenaceae-Candidatus_Methanoperedens_sp._BLZ2_WP_097298721.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	CandidatusMethanoperedenaceae	Candidatus_Methanoperedens_sp._BLZ2_WP_097298721.1	0.990854	No	No
Archaea-NA-NA-NA-NA-anaerobic_archaeon_MKD1_WP_147663249.1	#4daf4a	Archaea	NA	NA	NA	NA	anaerobic_archaeon_MKD1_WP_147663249.1	0.987805	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119820412.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119820412.1	0.990854	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus_adriaticus_WP_048116240.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus_adriaticus_WP_048116240.1	0.987805	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-CandidatusNitrosocaldales-CandidatusNitrosocaldaceae-NA_WP_103287228.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	CandidatusNitrosocaldales	CandidatusNitrosocaldaceae	NA_WP_103287228.1	0.987805	No	No
