SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Candidatus_Koribacter_versatilis_WP_049761935.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus_Koribacter_versatilis_WP_049761935.1	0.0672721	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Solibacteraceae-Candidatus_Sulfopaludibacter_sp._SbA3_WP_105500639.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Sulfopaludibacter_sp._SbA3_WP_105500639.1	0.0571813	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Cellulomonadaceae-Actinotalea_ferrariae_WP_034221889.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Actinotalea_ferrariae_WP_034221889.1	0.0993385	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Cellulomonadaceae-Cellulomonas_carbonis_WP_081978615.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas_carbonis_WP_081978615.1	0.109766	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Actinoplanes_brasiliensis_WP_133874305.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes_brasiliensis_WP_133874305.1	0.10046	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Actinoplanes_teichomyceticus_WP_122981371.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes_teichomyceticus_WP_122981371.1	0.0981052	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Kribbella_sp._VKM_Ac2568_WP_132294547.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella_sp._VKM_Ac2568_WP_132294547.1	0.101132	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Marmoricola_solisilvae_WP_123234110.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola_solisilvae_WP_123234110.1	0.0966476	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-NA_WP_132187423.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA_WP_132187423.1	0.0975446	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Nocardioides_sp._Leaf285_WP_082499990.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides_sp._Leaf285_WP_082499990.1	0.0348694	No	No
Bacteria-Actinobacteria-Rubrobacteria-Rubrobacterales-Rubrobacteraceae-Rubrobacter_taiwanensis_WP_132687979.1	#377eb8	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter_taiwanensis_WP_132687979.1	0.0785963	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Aquificaceae-Hydrogenivirga_sp._1285R11_WP_008287283.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenivirga_sp._1285R11_WP_008287283.1	0.041933	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Persephonella_marina_WP_012675790.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella_marina_WP_012675790.1	0.0406996	No	No
Bacteria-Aquificae-Aquificae-Desulfurobacteriales-Desulfurobacteriaceae-Desulfurobacterium_sp._TC51_WP_022847178.1	#377eb8	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium_sp._TC51_WP_022847178.1	0.0414845	No	No
Bacteria-Armatimonadetes-Chthonomonadetes-Chthonomonadales-Chthonomonadaceae-Chthonomonas_calidirosea_WP_016481552.1	#377eb8	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas_calidirosea_WP_016481552.1	0.112569	No	No
Bacteria-Armatimonadetes-Chthonomonadetes-Chthonomonadales-Chthonomonadaceae-Chthonomonas_calidirosea_WP_075162624.1	#377eb8	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas_calidirosea_WP_075162624.1	0.112569	No	No
Bacteria-Armatimonadetes-Fimbriimonadia-Fimbriimonadales-Fimbriimonadaceae-Fimbriimonas_ginsengisoli_WP_052547739.1	#377eb8	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas_ginsengisoli_WP_052547739.1	0.0530329	No	No
Bacteria-Bacteroidetes-Chitinophagia-Chitinophagales-Chitinophagaceae-Flavihumibacter_solisilvae_WP_039143887.1	#377eb8	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter_solisilvae_WP_039143887.1	0.0309452	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Aquimarina_brevivitae_WP_130285282.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina_brevivitae_WP_130285282.1	0.0801659	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Kordia_sp._SMS9_WP_114901968.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia_sp._SMS9_WP_114901968.1	0.0798296	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Tenacibaculum_sp._SZ18_WP_100926621.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum_sp._SZ18_WP_100926621.1	0.0803902	No	No
Bacteria-Calditrichaeota-Calditrichae-Calditrichales-Calditrichaceae-Caldithrix_abyssi_WP_006929810.1	#377eb8	Bacteria	Calditrichaeota	Calditrichae	Calditrichales	Calditrichaceae	Caldithrix_abyssi_WP_006929810.1	0.0491086	No	No
Bacteria-CandidatusKryptonia-NA-NA-NA-Candidatus_Kryptonium_thompsoni_WP_047134459.1	#377eb8	Bacteria	CandidatusKryptonia	NA	NA	NA	Candidatus_Kryptonium_thompsoni_WP_047134459.1	0.0608813	No	No
Bacteria-CandidatusMarinimicrobia-NA-NA-NA-Candidatus_Marinimicrobia_bacterium_WP_129214449.1	#377eb8	Bacteria	CandidatusMarinimicrobia	NA	NA	NA	Candidatus_Marinimicrobia_bacterium_WP_129214449.1	0.0842023	No	No
