SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Halopiger_salifodinae_WP_049991531.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halopiger_salifodinae_WP_049991531.1	0.956954	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanomicrobiaceae-Methanolacinia_paynteri_WP_048152735.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia_paynteri_WP_048152735.1	0.950331	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119819601.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119819601.1	0.950331	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus_adriaticus_WP_048115391.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus_adriaticus_WP_048115391.1	0.927152	No	No
Bacteria-Acidobacteria-Holophagae-Holophagales-Holophagaceae-Holophaga_foetida_WP_005038296.1	#377eb8	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Holophaga_foetida_WP_005038296.1	0.950331	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Mycobacteriaceae-Mycobacterium_sp._KBS0706_WP_138886062.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium_sp._KBS0706_WP_138886062.1	0.960265	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Mycobacteriaceae-Mycolicibacterium_llatzerense_WP_071288562.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium_llatzerense_WP_071288562.1	0.417219	No	No
Bacteria-Actinobacteria-Actinobacteria-Kineosporiales-Kineosporiaceae-Kineococcus_radiotolerans_WP_011981470.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus_radiotolerans_WP_011981470.1	0.374172	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Curtobacterium_sp._MCBD17_040_WP_111025442.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium_sp._MCBD17_040_WP_111025442.1	0.390728	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Leifsonia_aquatica_WP_025157198.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia_aquatica_WP_025157198.1	0.377483	No	No
