SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_119820534.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_119820534.1	0.907692	No	No
Archaea-CandidatusMicrarchaeota-NA-NA-NA-Candidatus_Mancarchaeum_acidiphilum_WP_088820559.1	#4daf4a	Archaea	CandidatusMicrarchaeota	NA	NA	NA	Candidatus_Mancarchaeum_acidiphilum_WP_088820559.1	0.969231	No	No
Archaea-Euryarchaeota-Thermoplasmata-Methanomassiliicoccales-CandidatusMethanomethylophilaceae-Candidatus_Methanomethylophilus_alvus_WP_015505478.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	CandidatusMethanomethylophilaceae	Candidatus_Methanomethylophilus_alvus_WP_015505478.1	0.976923	No	No
Archaea-Euryarchaeota-Thermoplasmata-Methanomassiliicoccales-Methanomassiliicoccaceae-Candidatus_Methanoplasma_termitum_WP_048111120.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Candidatus_Methanoplasma_termitum_WP_048111120.1	0.969231	No	No
Archaea-Euryarchaeota-Thermoplasmata-Thermoplasmatales-NA-Thermoplasmatales_archaeon_BRNA1_WP_015492981.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	NA	Thermoplasmatales_archaeon_BRNA1_WP_015492981.1	0.976923	No	No
Archaea-Thaumarchaeota-NA-NA-NA-Marine_Group_I_thaumarchaeote_SCGC_AAA799B03_WP_048069937.1	#4daf4a	Archaea	Thaumarchaeota	NA	NA	NA	Marine_Group_I_thaumarchaeote_SCGC_AAA799B03_WP_048069937.1	0.938462	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-NA_WP_014965680.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	NA_WP_014965680.1	0.969231	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus_piranensis_WP_148703967.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus_piranensis_WP_148703967.1	0.969231	No	No
Bacteria-Acidobacteria-Holophagae-Holophagales-Holophagaceae-Holophaga_foetida_WP_026939098.1	#377eb8	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Holophaga_foetida_WP_026939098.1	0.969231	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Beutenbergiaceae-Salana_multivorans_WP_123739982.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Beutenbergiaceae	Salana_multivorans_WP_123739982.1	0.969231	No	No
