SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halorubrum_sp._AJ67_WP_048078450.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum_sp._AJ67_WP_048078450.1	0.478774	No	No
Archaea-Euryarchaeota-Methanobacteria-Methanobacteriales-Methanobacteriaceae-Methanobrevibacter_millerae_WP_058738731.1	#4daf4a	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_millerae_WP_058738731.1	0.457547	No	No
Archaea-Euryarchaeota-Methanococci-Methanococcales-Methanocaldococcaceae-Methanocaldococcus_villosus_WP_004592058.1	#4daf4a	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus_villosus_WP_004592058.1	0.474057	No	No
Archaea-Euryarchaeota-Methanococci-Methanococcales-Methanocaldococcaceae-Methanotorris_formicicus_WP_007045349.1	#4daf4a	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanotorris_formicicus_WP_007045349.1	0.476415	No	No
Archaea-Euryarchaeota-Methanococci-Methanococcales-NA-Methanofervidicoccus_abyssi_WP_131007744.1	#4daf4a	Archaea	Euryarchaeota	Methanococci	Methanococcales	NA	Methanofervidicoccus_abyssi_WP_131007744.1	0.474057	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanomicrobiaceae-Methanoculleus_sp._MH98A_WP_048111972.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus_sp._MH98A_WP_048111972.1	0.441038	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanoregulaceae-Methanolinea_tarda_WP_007315379.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanolinea_tarda_WP_007315379.1	0.436321	No	No
Bacteria-Actinobacteria-Actinobacteria-Actinomycetales-Actinomycetaceae-Arcanobacterium_sp._S3PF19_WP_034233017.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium_sp._S3PF19_WP_034233017.1	0.459906	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Corynebacteriaceae-Corynebacterium_variabile_WP_073884182.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_variabile_WP_073884182.1	0.476415	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Beutenbergiaceae-Serinibacter_sp._K32_WP_135848875.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Beutenbergiaceae	Serinibacter_sp._K32_WP_135848875.1	0.45283	No	No
