SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116595623.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116595623.1	1	No	No
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Methanodesulfokores_washburnensis_WP_125671079.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Methanodesulfokores_washburnensis_WP_125671079.1	1	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Pyrodictiaceae-Pyrolobus_fumarii_WP_048191523.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus_fumarii_WP_048191523.1	1	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfolobus_islandicus_WP_012718896.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus_islandicus_WP_012718896.1	1	No	No
Archaea-Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus_sp._NA2_WP_013747968.1	#4daf4a	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus_sp._NA2_WP_013747968.1	1	No	No
Archaea-Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus_paralvinellae_WP_042679933.1	#4daf4a	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus_paralvinellae_WP_042679933.1	1	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119820213.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119820213.1	0.964427	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-Nitrososphaerales-Nitrososphaeraceae-Candidatus_Nitrososphaera_evergladensis_WP_148700840.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrososphaera_evergladensis_WP_148700840.1	1	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-Nitrososphaerales-Nitrososphaeraceae-Nitrososphaera_viennensis_WP_075054168.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera_viennensis_WP_075054168.1	1	No	No
Bacteria-Acidobacteria-Holophagae-NA-NA-Holophagae_bacterium_WP_116784545.1	#377eb8	Bacteria	Acidobacteria	Holophagae	NA	NA	Holophagae_bacterium_WP_116784545.1	1	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Hymenobacter_sp._Fur1_WP_144845485.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Hymenobacter_sp._Fur1_WP_144845485.1	1	No	No
