SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halorubrum_tebenquichense_WP_006629019.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum_tebenquichense_WP_006629019.1	0.0648824	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Salinigranum_sp._DYF38_WP_136592142.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Salinigranum_sp._DYF38_WP_136592142.1	0.066041	No	No
Archaea-Euryarchaeota-Thermoplasmata-NA-NA-methanogenic_archaeon_ISO4H5_WP_066076851.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	NA	NA	methanogenic_archaeon_ISO4H5_WP_066076851.1	0.0588576	No	No
Bacteria-Actinobacteria-Actinobacteria-Catenulisporales-Actinospicaceae-Actinospica_robiniae_WP_051450565.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica_robiniae_WP_051450565.1	0.0572355	No	No
Bacteria-Actinobacteria-Actinobacteria-Streptosporangiales-Thermomonosporaceae-Actinomadura_hibisca_WP_067478289.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinomadura_hibisca_WP_067478289.1	0.0366122	No	No
Bacteria-Actinobacteria-Actinobacteria-Streptosporangiales-Thermomonosporaceae-NA_WP_034521594.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	NA_WP_034521594.1	0.0353377	No	No
Bacteria-Caldiserica-Caldisericia-Caldisericales-Caldisericaceae-Caldisericum_exile_WP_014452733.1	#377eb8	Bacteria	Caldiserica	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum_exile_WP_014452733.1	0.0804078	No	No
Bacteria-CandidatusBipolaricaulota-NA-NA-NA-Candidatus_Bipolaricaulis_anaerobius_WP_122030517.1	#377eb8	Bacteria	CandidatusBipolaricaulota	NA	NA	NA	Candidatus_Bipolaricaulis_anaerobius_WP_122030517.1	0.0659252	No	No
Bacteria-CandidatusCryosericota-CandidatusCryosericia-CandidatusCryosericales-CandidatusCryosericaceae-Candidatus_Cryosericum_septentrionale_WP_126855135.1	#377eb8	Bacteria	CandidatusCryosericota	CandidatusCryosericia	CandidatusCryosericales	CandidatusCryosericaceae	Candidatus_Cryosericum_septentrionale_WP_126855135.1	0.0616383	No	No
Bacteria-Chloroflexi-Chloroflexia-Chloroflexales-Chloroflexaceae-Chloroflexus_aggregans_WP_012615934.1	#377eb8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus_aggregans_WP_012615934.1	0.0680107	No	No
