SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Archaeoglobus_veneficus_WP_013683771.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_veneficus_WP_013683771.1	0.114173	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Haloarchaeobius_iranensis_WP_089735733.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarchaeobius_iranensis_WP_089735733.1	0.133858	No	No
Archaea-Euryarchaeota-Methanonatronarchaeia-Methanonatronarchaeales-Methanonatronarchaeaceae-Methanonatronarchaeum_thermophilum_WP_086637782.1	#4daf4a	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Methanonatronarchaeum_thermophilum_WP_086637782.1	0.112861	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119821046.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119821046.1	0.134514	No	No
Bacteria-Abditibacteriota-Abditibacteria-Abditibacteriales-Abitibacteriaceae-Abditibacterium_utsteinense_WP_106381310.1	#377eb8	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abitibacteriaceae	Abditibacterium_utsteinense_WP_106381310.1	0.130577	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Acidipila_sp._4GK13_WP_117298535.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidipila_sp._4GK13_WP_117298535.1	0.119423	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Acidobacteriaceae_bacterium_KBS_83_WP_020709084.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacteriaceae_bacterium_KBS_83_WP_020709084.1	0.122047	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Candidatus_Koribacter_versatilis_WP_148210135.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus_Koribacter_versatilis_WP_148210135.1	0.118766	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Occallatibacter_savannae_WP_109484715.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Occallatibacter_savannae_WP_109484715.1	0.118766	No	No
Bacteria-Actinobacteria-Actinobacteria-Actinomycetales-Actinomycetaceae-Actinomyces_marimammalium_WP_075361721.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces_marimammalium_WP_075361721.1	0.121391	No	No
Bacteria-Actinobacteria-Actinobacteria-Actinomycetales-Actinomycetaceae-Flaviflexus_massiliensis_WP_054952610.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Flaviflexus_massiliensis_WP_054952610.1	0.120735	No	No
Bacteria-Actinobacteria-Actinobacteria-Actinomycetales-Actinomycetaceae-Varibaculum_timonense_WP_080912523.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum_timonense_WP_080912523.1	0.124672	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Dermabacteraceae-Brachybacterium_muris_WP_042342829.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium_muris_WP_042342829.1	0.120735	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Dermabacteraceae-Dermabacter_hominis_WP_101686813.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter_hominis_WP_101686813.1	0.118766	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Dermabacteraceae-Helcobacillus_massiliensis_WP_055089755.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Helcobacillus_massiliensis_WP_055089755.1	0.117454	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Dermabacteraceae-NA_WP_065248718.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	NA_WP_065248718.1	0.117454	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Curtobacterium_sp._S6_WP_030013729.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium_sp._S6_WP_030013729.1	0.120079	No	No
