SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanococcoides_vulcani_WP_091689909.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides_vulcani_WP_091689909.1	0.614068	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanosarcina_lacustris_WP_048127562.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina_lacustris_WP_048127562.1	0.564639	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanosarcina_mazei_WP_048038891.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina_mazei_WP_048038891.1	0.564639	No	No
Archaea-Euryarchaeota-Thermoplasmata-Methanomassiliicoccales-CandidatusMethanomethylophilaceae-Candidatus_Methanomethylophilus_alvus_WP_015504601.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	CandidatusMethanomethylophilaceae	Candidatus_Methanomethylophilus_alvus_WP_015504601.1	0.931559	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Solibacteraceae-Candidatus_Solibacter_usitatus_WP_011683115.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Solibacter_usitatus_WP_011683115.1	0.93346	No	No
Bacteria-Acidobacteria-Blastocatellia-Blastocatellales-Pyrinomonadaceae-Pyrinomonas_methylaliphatogenes_WP_060635407.1	#377eb8	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Pyrinomonas_methylaliphatogenes_WP_060635407.1	0.93346	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Chitinimonas_sp._R344_WP_144277852.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Chitinimonas_sp._R344_WP_144277852.1	0.942966	No	No
Bacteria-Actinobacteria-Actinobacteria-Streptomycetales-Streptomycetaceae-Streptomyces_purpurogeneiscleroticus_WP_053610458.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces_purpurogeneiscleroticus_WP_053610458.1	0.942966	No	No
Bacteria-Actinobacteria-Coriobacteriia-Coriobacteriales-Atopobiaceae-Olsenella_mediterranea_WP_072369631.1	#377eb8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_mediterranea_WP_072369631.1	0.935361	No	No
Bacteria-Actinobacteria-Coriobacteriia-Eggerthellales-Eggerthellaceae-Denitrobacterium_detoxificans_WP_066661908.1	#377eb8	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Denitrobacterium_detoxificans_WP_066661908.1	0.93346	No	No
Bacteria-Actinobacteria-NA-NA-NA-NA_WP_058986196.1	#377eb8	Bacteria	Actinobacteria	NA	NA	NA	NA_WP_058986196.1	0.93346	No	No
