SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Ceratium_fusus_MMETSP1074_c98593_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Ceratium_fusus_MMETSP1074_c98593_g1_i1.p1	0.960352	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Glenodinium_foliaceum_MMETSP0118_c78329_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Glenodinium_foliaceum_MMETSP0118_c78329_g1_i1.p1	0.889868	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Heterocapsa_triquestra_MMETSP0448_c56138_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Heterocapsa_triquestra_MMETSP0448_c56138_g1_i1.p1	0.964758	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Lingulodinium_polyedra_MMETSP1032_c47258_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Lingulodinium_polyedra_MMETSP1032_c47258_g1_i1.p1	0.964758	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Oxyrrhis_marina_MMETSP0468_c9904_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Oxyrrhis_marina_MMETSP0468_c9904_g1_i1.p1	0.955947	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Symbiodinium_sp_MMETSP1110_c114622_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Symbiodinium_sp_MMETSP1110_c114622_g1_i1.p1	0.942731	No	No
Eukaryota-Alveolata-Dinophyceae-Peridiniales-Kryptoperidiniaceae-Durinskia_baltica_MMETSP0116_c53488_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia_baltica_MMETSP0116_c53488_g1_i1.p1	0.964758	No	No
Eukaryota-Alveolata-Dinophyceae-Peridiniales-Kryptoperidiniaceae-Kryptoperidinium_foliaceum_MMETSP0120_c87535_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Kryptoperidinium_foliaceum_MMETSP0120_c87535_g1_i1.p1	0.964758	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Sexangularia_sp_MMETSP0437_c4770_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Sexangularia_sp_MMETSP0437_c4770_g1_i1.p1	0.955947	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Trichosphaerium_sp_MMETSP0405_c8543_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Trichosphaerium_sp_MMETSP0405_c8543_g1_i1.p1	0.955947	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_jgi106717	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_jgi106717	0.955947	No	No
Eukaryota-Apicomplexa-NA-Unranked-NA-Alveolata_sp_MMETSP0288_c1997_g1_i1.p1	#f781bf	Eukaryota	Apicomplexa	NA	Unranked	NA	Alveolata_sp_MMETSP0288_c1997_g1_i1.p1	0.955947	No	No
Eukaryota-Arthropoda-Arachnida-Araneae-Theridiidae-Parasteatoda_tepidariorum_XP_015919444.1	#f781bf	Eukaryota	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda_tepidariorum_XP_015919444.1	0.955947	No	No
Eukaryota-Arthropoda-Collembola-Entomobryomorpha-Isotomidae-Folsomia_candida_XP_021960734.1	#f781bf	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia_candida_XP_021960734.1	0.955947	No	No
Eukaryota-Arthropoda-Collembola-Entomobryomorpha-Isotomidae-Folsomia_candida_XP_021962943.1	#f781bf	Eukaryota	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Folsomia_candida_XP_021962943.1	0.955947	No	No
Eukaryota-Arthropoda-Insecta-Coleoptera-Chrysomelidae-Leptinotarsa_decemlineata_XP_023030478.1	#f781bf	Eukaryota	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Leptinotarsa_decemlineata_XP_023030478.1	0.955947	No	No
Eukaryota-Arthropoda-Insecta-Coleoptera-Nitidulidae-Aethina_tumida_XP_019877355.1	#f781bf	Eukaryota	Arthropoda	Insecta	Coleoptera	Nitidulidae	Aethina_tumida_XP_019877355.1	0.955947	No	No
Eukaryota-Arthropoda-Insecta-Hemiptera-Delphacidae-Nilaparvata_lugens_XP_022190994.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hemiptera	Delphacidae	Nilaparvata_lugens_XP_022190994.1	0.955947	No	No
Eukaryota-Arthropoda-Insecta-Siphonaptera-Pulicidae-Ctenocephalides_felis_XP_026480331.1	#f781bf	Eukaryota	Arthropoda	Insecta	Siphonaptera	Pulicidae	Ctenocephalides_felis_XP_026480331.1	0.947137	No	No
Eukaryota-Arthropoda-Malacostraca-Amphipoda-Hyalellidae-Hyalella_azteca_XP_018016500.1	#f781bf	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyalellidae	Hyalella_azteca_XP_018016500.1	0.955947	No	No
Eukaryota-Arthropoda-Malacostraca-Decapoda-Penaeidae-Penaeus_vannamei_XP_027206552.1	#f781bf	Eukaryota	Arthropoda	Malacostraca	Decapoda	Penaeidae	Penaeus_vannamei_XP_027206552.1	0.955947	No	No
Eukaryota-Ascomycota-NA-NA-NA-Saitoella_complicata_XP_019021346.1	#f781bf	Eukaryota	Ascomycota	NA	NA	NA	Saitoella_complicata_XP_019021346.1	0.960352	No	No
Eukaryota-Brachiopoda-Lingulata-Lingulida-Lingulidae-Lingula_anatina_XP_023932652.1	#f781bf	Eukaryota	Brachiopoda	Lingulata	Lingulida	Lingulidae	Lingula_anatina_XP_023932652.1	0.955947	No	No
Eukaryota-Cercozoa-NA-Euglyphida-Paulinellidae-Paulinella_chromatophora_scaffold1851-size2791_m.22838	#e41a1c	Eukaryota	Cercozoa	NA	Euglyphida	Paulinellidae	Paulinella_chromatophora_scaffold1851	0.960352	No	Yes
Eukaryota-Cercozoa-NA-Euglyphida-Paulinellidae-Paulinella_chromatophora_scaffold8111-size1469_m.63166	#e41a1c	Eukaryota	Cercozoa	NA	Euglyphida	Paulinellidae	Paulinella_chromatophora_scaffold8111	0.92511	194	No
Eukaryota-Chlorophyta-NA-NA-NA-Pterosperma_sp_MMETSP1438_c36981_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	NA	NA	Pterosperma_sp_MMETSP1438_c36981_g1_i1.p1	0.955947	No	No
Eukaryota-Chlorophyta-NA-Pyramimonadales-NA-Pyramimonas_obovata_MMETSP1169_c15792_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	Pyramimonadales	NA	Pyramimonas_obovata_MMETSP1169_c15792_g1_i1.p1	0.955947	No	No
