SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116577612.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116577612.1	0.079729	No	No
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Methanodesulfokores_washburnensis_WP_125672971.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Methanodesulfokores_washburnensis_WP_125672971.1	0.0789474	No	No
Archaea-Crenarchaeota-Thermoprotei-Acidilobales-Acidilobaceae-Acidilobus_saccharovorans_WP_048812820.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus_saccharovorans_WP_048812820.1	0.0810318	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfolobus_sp._A20_WP_069282163.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus_sp._A20_WP_069282163.1	0.0784263	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanocellales-Methanocellaceae-Methanocella_paludicola_WP_012901741.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanocellales	Methanocellaceae	Methanocella_paludicola_WP_012901741.1	0.0805107	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-CandidatusMethanoperedenaceae-Candidatus_Methanoperedens_nitroreducens_WP_048088669.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	CandidatusMethanoperedenaceae	Candidatus_Methanoperedens_nitroreducens_WP_048088669.1	0.0786868	No	No
Archaea-NA-NA-NA-NA-anaerobic_archaeon_MKD1_WP_147664845.1	#4daf4a	Archaea	NA	NA	NA	NA	anaerobic_archaeon_MKD1_WP_147664845.1	0.0799896	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119815301.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119815301.1	0.0799896	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilaceae_archaeon_WP_129916769.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_archaeon_WP_129916769.1	0.0794685	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-Nitrososphaerales-Nitrososphaeraceae-Nitrososphaera_viennensis_WP_075055150.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera_viennensis_WP_075055150.1	0.0810318	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Candidatus_Sulfotelmatobacter_kueseliae_WP_106807121.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus_Sulfotelmatobacter_kueseliae_WP_106807121.1	0.0831162	No	No
Bacteria-Acidobacteria-Acidobacteriia-NA-NA-Acidobacteriia_bacterium_SbA2_WP_105313561.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	NA	NA	Acidobacteriia_bacterium_SbA2_WP_105313561.1	0.079729	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Humibacter_sp._WJ71_WP_146319765.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Humibacter_sp._WJ71_WP_146319765.1	0.110214	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Microbacterium_sorbitolivorans_WP_114116734.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium_sorbitolivorans_WP_114116734.1	0.110214	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Muribaculaceae-Duncaniella_sp._TLLA3_WP_135470182.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Duncaniella_sp._TLLA3_WP_135470182.1	0.079729	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Prevotellaceae-Prevotella_amnii_WP_008446953.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_amnii_WP_008446953.1	0.082074	No	No
Bacteria-CandidatusKryptonia-NA-NA-NA-Candidatus_Kryptonium_thompsoni_WP_047133790.1	#377eb8	Bacteria	CandidatusKryptonia	NA	NA	NA	Candidatus_Kryptonium_thompsoni_WP_047133790.1	0.0799896	No	No
Bacteria-Chloroflexi-Thermomicrobia-Sphaerobacterales-Sphaerobacteraceae-Nitrolancea_hollandica_WP_008476788.1	#377eb8	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea_hollandica_WP_008476788.1	0.0805107	No	No
Bacteria-Chloroflexi-Thermomicrobia-Sphaerobacterales-Sphaerobacteraceae-Sphaerobacter_thermophilus_WP_148219949.1	#377eb8	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter_thermophilus_WP_148219949.1	0.0805107	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Alicyclobacillaceae-Effusibacillus_pohliae_WP_018132396.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus_pohliae_WP_018132396.1	0.0807712	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Paenibacillaceae-Cohnella_phaseoli_WP_116064660.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella_phaseoli_WP_116064660.1	0.0810318	No	No
Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Fusobacteriaceae-Fusobacterium_necrophorum_WP_035933755.1	#377eb8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_necrophorum_WP_035933755.1	0.0784263	No	No
Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Fusobacteriaceae-NA_WP_008801762.1	#377eb8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA_WP_008801762.1	0.0784263	No	No
Bacteria-NA-NA-NA-NA-bacterium_JKG1_WP_029214713.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_JKG1_WP_029214713.1	0.0857217	No	No
Bacteria-NA-NA-NA-NA-NA_WP_135891705.1	#377eb8	Bacteria	NA	NA	NA	NA	NA_WP_135891705.1	0.112038	No	No
Bacteria-Planctomycetes-CandidatusBrocadiae-CandidatusBrocadiales-CandidatusBrocadiaceae-Candidatus_Brocadiaceae_bacterium_B188_WP_146327244.1	#377eb8	Bacteria	Planctomycetes	CandidatusBrocadiae	CandidatusBrocadiales	CandidatusBrocadiaceae	Candidatus_Brocadiaceae_bacterium_B188_WP_146327244.1	0.0802501	No	No
Bacteria-Proteobacteria-Deltaproteobacteria-Desulfobacterales-Desulfobacteraceae-Desulfococcus_multivorans_WP_020877465.1	#377eb8	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus_multivorans_WP_020877465.1	0.0815529	No	No
Bacteria-Proteobacteria-Deltaproteobacteria-Desulfobacterales-Desulfobulbaceae-Desulfopila_sp._IMCC35006_WP_136815609.1	#377eb8	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila_sp._IMCC35006_WP_136815609.1	0.0812923	No	No
Bacteria-Spirochaetes-Spirochaetia-Leptospirales-Leptospiraceae-Leptonema_illini_WP_002772635.1	#377eb8	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptonema_illini_WP_002772635.1	0.0818134	No	No
Bacteria-Spirochaetes-Spirochaetia-Leptospirales-Leptospiraceae-Leptospira_noguchii_WP_004422071.1	#377eb8	Bacteria	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira_noguchii_WP_004422071.1	0.0802501	No	No
Bacteria-Verrucomicrobia-Verrucomicrobiae-Verrucomicrobiales-Rubritaleaceae-Rubritalea_marina_WP_018970309.1	#377eb8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea_marina_WP_018970309.1	0.0779052	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012755643.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012755643.1	0.673007	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004361697.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004361697.1	0.578687	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Karlodinium_micrum_MMETSP1015_c2136_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Karlodinium_micrum_MMETSP1015_c2136_g1_i1.p1	0.0956227	No	No
