SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanomicrobiaceae-Methanoculleus_thermophilus_WP_066956985.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus_thermophilus_WP_066956985.1	0.746692	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanotrichaceae-Methanosaeta_harundinacea_WP_014585868.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanotrichaceae	Methanosaeta_harundinacea_WP_014585868.1	0.775047	No	No
Archaea-NA-NA-NA-NA-anaerobic_archaeon_MKD1_WP_147661986.1	#4daf4a	Archaea	NA	NA	NA	NA	anaerobic_archaeon_MKD1_WP_147661986.1	0.94518	No	No
Bacteria-Actinobacteria-Actinobacteria-Bifidobacteriales-Bifidobacteriaceae-Bifidobacterium_mongoliense_WP_033512826.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium_mongoliense_WP_033512826.1	0.950851	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Bogoriellaceae-Georgenia_satyanarayanai_WP_110851254.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia_satyanarayanai_WP_110851254.1	0.952741	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Intrasporangiaceae-Terracoccus_sp._273MFTsu3.1_WP_020142255.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Terracoccus_sp._273MFTsu3.1_WP_020142255.1	0.950851	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Catellatospora_sp._H14505_WP_144121150.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora_sp._H14505_WP_144121150.1	0.907372	No	No
Bacteria-Bacteroidetes-Cytophagia-Cytophagales-Flammeovirgaceae-Flammeovirga_sp._MY04_WP_066212702.1	#377eb8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirga_sp._MY04_WP_066212702.1	0.94896	No	No
Bacteria-Bacteroidetes-Cytophagia-Cytophagales-Flammeovirgaceae-Sediminitomix_flava_WP_146201641.1	#377eb8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Sediminitomix_flava_WP_146201641.1	0.94896	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Aureitalea_sp._RR438_WP_105216236.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureitalea_sp._RR438_WP_105216236.1	0.94707	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Flavobacteriaceae_bacterium_14752_WP_125087529.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_bacterium_14752_WP_125087529.1	0.94707	No	No
Bacteria-Chlamydiae-Chlamydiia-Chlamydiales-NA-Chlamydiales_bacterium_SCGC_AG110P3_WP_088206345.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	Chlamydiales_bacterium_SCGC_AG110P3_WP_088206345.1	0.897921	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Candidatus_Protochlamydia_amoebophila_WP_039355956.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia_amoebophila_WP_039355956.1	0.897921	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Neochlamydia_sp._TUME1_WP_039383590.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Neochlamydia_sp._TUME1_WP_039383590.1	0.897921	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Parachlamydia_acanthamoebae_WP_006342605.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydia_acanthamoebae_WP_006342605.1	0.897921	No	No
Bacteria-Chloroflexi-Chloroflexia-Chloroflexales-Oscillochloridaceae-Candidatus_Viridilinea_mediisalina_WP_097642553.1	#377eb8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Candidatus_Viridilinea_mediisalina_WP_097642553.1	0.931947	No	No
Bacteria-Chloroflexi-Chloroflexia-Chloroflexales-Roseiflexaceae-Roseiflexus_castenholzii_WP_011997665.1	#377eb8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus_castenholzii_WP_011997665.1	0.931947	No	No
Bacteria-Cyanobacteria-NA-NA-NA-filamentous_cyanobacterium_CCP3_WP_106919706.1	#377eb8	Bacteria	Cyanobacteria	NA	NA	NA	filamentous_cyanobacterium_CCP3_WP_106919706.1	0.913043	No	No
Bacteria-Cyanobacteria-NA-NA-NA-NA_WP_039727438.1	#377eb8	Bacteria	Cyanobacteria	NA	NA	NA	NA_WP_039727438.1	0.913043	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Chamaesiphonaceae-Chamaesiphon_minutus_WP_015162281.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Chamaesiphonaceae	Chamaesiphon_minutus_WP_015162281.1	0.924386	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Leptolyngbyaceae-Leptolyngbya_sp._Heron_Island_J_WP_023076586.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Leptolyngbyaceae	Leptolyngbya_sp._Heron_Island_J_WP_023076586.1	0.913043	No	No
Bacteria-DeinococcusThermus-Deinococci-Deinococcales-Deinococcaceae-Deinococcus_sp._S9_WP_133008149.1	#377eb8	Bacteria	DeinococcusThermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus_sp._S9_WP_133008149.1	0.924386	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_andreraoultii_WP_033829067.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_andreraoultii_WP_033829067.1	0.950851	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Thermoactinomycetaceae-Seinonella_peptonophila_WP_084730864.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Seinonella_peptonophila_WP_084730864.1	0.94896	No	No
Bacteria-Firmicutes-Bacilli-Lactobacillales-Lactobacillaceae-Lactobacillus_brevis_WP_042521315.1	#377eb8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus_brevis_WP_042521315.1	0.950851	No	No
Bacteria-Firmicutes-Bacilli-Lactobacillales-Leuconostocaceae-Weissella_sp._26KH42_WP_133362656.1	#377eb8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella_sp._26KH42_WP_133362656.1	0.950851	No	No
Bacteria-Gemmatimonadetes-Gemmatimonadetes-Gemmatimonadales-Gemmatimonadaceae-Gemmatimonas_phototrophica_WP_082821369.1	#377eb8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas_phototrophica_WP_082821369.1	0.909263	No	No
Bacteria-Kiritimatiellaeota-Kiritimatiellae-Kiritimatiellales-Kiritimatiellaceae-Kiritimatiella_glycovorans_WP_052882368.1	#377eb8	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	Kiritimatiella_glycovorans_WP_052882368.1	0.89603	No	No
Bacteria-Kiritimatiellaeota-Kiritimatiellae-Kiritimatiellales-NA-Kiritimatiellales_bacterium_WP_136062264.1	#377eb8	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	NA	Kiritimatiellales_bacterium_WP_136062264.1	0.905482	No	No
Bacteria-NA-NA-NA-NA-bacterium_BCRC_81127_WP_135371154.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_BCRC_81127_WP_135371154.1	0.950851	No	No
Bacteria-Planctomycetes-CandidatusBrocadiae-CandidatusBrocadiales-CandidatusBrocadiaceae-Candidatus_Brocadia_sinica_WP_052562871.1	#377eb8	Bacteria	Planctomycetes	CandidatusBrocadiae	CandidatusBrocadiales	CandidatusBrocadiaceae	Candidatus_Brocadia_sinica_WP_052562871.1	0.931947	No	No
