SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_119815377.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_119815377.1	0.123412	No	No
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Methanodesulfokores_washburnensis_WP_125672990.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Methanodesulfokores_washburnensis_WP_125672990.1	0.115547	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermofilaceae-Thermofilum_adornatus_WP_148682125.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	Thermofilum_adornatus_WP_148682125.1	0.106473	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Vulcanisaeta_sp._EB80_WP_081227283.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta_sp._EB80_WP_081227283.1	0.120992	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanomicrobiaceae-Methanolacinia_paynteri_WP_048152721.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia_paynteri_WP_048152721.1	0.165154	No	No
Archaea-Euryarchaeota-Thermoplasmata-NA-NA-methanogenic_archaeon_ISO4H5_WP_066076529.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	NA	NA	methanogenic_archaeon_ISO4H5_WP_066076529.1	0.107078	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119821507.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119821507.1	0.113128	No	No
Archaea-Thaumarchaeota-NA-NA-NA-Candidatus_Nitrosotenuis_aquarius_WP_100183293.1	#4daf4a	Archaea	Thaumarchaeota	NA	NA	NA	Candidatus_Nitrosotenuis_aquarius_WP_100183293.1	0.121597	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Candidatus_Nitrosomarinus_catalina_WP_086908055.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosomarinus_catalina_WP_086908055.1	0.121597	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Bryocella_elongata_WP_103933163.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Bryocella_elongata_WP_103933163.1	0.133091	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Granulicella_mallensis_WP_014263787.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella_mallensis_WP_014263787.1	0.128857	No	No
Bacteria-Actinobacteria-Actinobacteria-Glycomycetales-Glycomycetaceae-Glycomyces_harbinensis_WP_091029527.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces_harbinensis_WP_091029527.1	0.107683	No	No
Bacteria-Actinobacteria-Actinobacteria-Glycomycetales-Glycomycetaceae-NA_WP_030158318.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	NA_WP_030158318.1	0.107683	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Hydrogenothermus_marinus_WP_121923174.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Hydrogenothermus_marinus_WP_121923174.1	0.112523	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Sulfurihydrogenibium_sp._YO3AOP1_WP_012460115.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium_sp._YO3AOP1_WP_012460115.1	0.110708	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Chryseobacterium_sp._F5649_WP_124803219.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium_sp._F5649_WP_124803219.1	0.273442	No	No
