SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116577327.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116577327.1	0.602778	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Desulfurococcaceae-Ignicoccus_hospitalis_WP_012122919.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus_hospitalis_WP_012122919.1	0.602778	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Acidianus_sulfidivorans_WP_110380476.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus_sulfidivorans_WP_110380476.1	0.602778	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfolobus_metallicus_WP_054838248.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus_metallicus_WP_054838248.1	0.602778	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Archaeoglobus_profundus_WP_012939434.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_profundus_WP_012939434.1	0.602778	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Halarchaeum_sp._CBA1220_WP_123076248.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum_sp._CBA1220_WP_123076248.1	0.6	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halolamina_sediminis_WP_053948519.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina_sediminis_WP_053948519.1	0.602778	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119818786.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119818786.1	0.602778	No	No
Archaea-Thaumarchaeota-NA-NA-NA-Candidatus_Nitrosotalea_bavarica_WP_101477041.1	#4daf4a	Archaea	Thaumarchaeota	NA	NA	NA	Candidatus_Nitrosotalea_bavarica_WP_101477041.1	0.602778	No	No
Archaea-Thaumarchaeota-NA-NA-NA-Thaumarchaeota_archaeon_N4_WP_048196685.1	#4daf4a	Archaea	Thaumarchaeota	NA	NA	NA	Thaumarchaeota_archaeon_N4_WP_048196685.1	0.602778	No	No
