SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Methanobacteria-Methanobacteriales-Methanothermaceae-Methanothermus_fervidus_WP_013414237.1	#4daf4a	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermaceae	Methanothermus_fervidus_WP_013414237.1	0.306202	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Bryobacteraceae-Bryobacter_aggregatus_WP_031495927.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Bryobacteraceae	Bryobacter_aggregatus_WP_031495927.1	0.290698	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Solibacteraceae-Candidatus_Sulfopaludibacter_sp._SbA3_WP_105502777.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Sulfopaludibacter_sp._SbA3_WP_105502777.1	0.29845	No	No
Bacteria-Acidobacteria-Vicinamibacteria-NA-Vicinamibacteraceae-Luteitalea_pratensis_WP_110174233.1	#377eb8	Bacteria	Acidobacteria	Vicinamibacteria	NA	Vicinamibacteraceae	Luteitalea_pratensis_WP_110174233.1	0.293282	No	No
Bacteria-Actinobacteria-Acidimicrobiia-Acidimicrobiales-Microthrixaceae-Candidatus_Microthrix_parvicella_WP_012229358.1	#377eb8	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae	Candidatus_Microthrix_parvicella_WP_012229358.1	0.350129	No	No
Bacteria-Armatimonadetes-Armatimonadia-Capsulimonadales-Capsulimonadaceae-Capsulimonas_corticalis_WP_119322124.1	#377eb8	Bacteria	Armatimonadetes	Armatimonadia	Capsulimonadales	Capsulimonadaceae	Capsulimonas_corticalis_WP_119322124.1	0.326873	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Chryseobacterium_sp._ERMR1:04_WP_054511592.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium_sp._ERMR1:04_WP_054511592.1	0.339793	No	No
Bacteria-Bacteroidetes-Sphingobacteriia-Sphingobacteriales-Sphingobacteriaceae-Sphingobacterium_sp._2c3_WP_116776569.1	#377eb8	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium_sp._2c3_WP_116776569.1	0.326873	No	No
Bacteria-Fibrobacteres-Chitinivibrionia-Chitinivibrionales-Chitinivibrionaceae-Chitinivibrio_alkaliphilus_WP_022636324.1	#377eb8	Bacteria	Fibrobacteres	Chitinivibrionia	Chitinivibrionales	Chitinivibrionaceae	Chitinivibrio_alkaliphilus_WP_022636324.1	0.324289	No	No
Bacteria-Fibrobacteres-Fibrobacteria-Fibrobacterales-Fibrobacteraceae-Fibrobacter_sp._UWEL_WP_073225483.1	#377eb8	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter_sp._UWEL_WP_073225483.1	0.335917	No	No
