SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Candidatus_Koribacter_versatilis_WP_049761935.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus_Koribacter_versatilis_WP_049761935.1	0.0580215	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Solibacteraceae-Candidatus_Sulfopaludibacter_sp._SbA3_WP_105500639.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Sulfopaludibacter_sp._SbA3_WP_105500639.1	0.0493182	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Cellulomonadaceae-Actinotalea_ferrariae_WP_034221889.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Actinotalea_ferrariae_WP_034221889.1	0.0856784	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Cellulomonadaceae-Cellulomonas_carbonis_WP_081978615.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas_carbonis_WP_081978615.1	0.0946717	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Actinoplanes_brasiliensis_WP_133874305.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes_brasiliensis_WP_133874305.1	0.0866454	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Actinoplanes_teichomyceticus_WP_122981371.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes_teichomyceticus_WP_122981371.1	0.0846146	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Kribbella_sp._VKM_Ac2568_WP_132294547.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella_sp._VKM_Ac2568_WP_132294547.1	0.0872256	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Marmoricola_solisilvae_WP_123234110.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola_solisilvae_WP_123234110.1	0.0833575	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-NA_WP_132187423.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA_WP_132187423.1	0.0841311	No	No
Bacteria-Actinobacteria-Actinobacteria-Propionibacteriales-Nocardioidaceae-Nocardioides_sp._Leaf285_WP_082499990.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides_sp._Leaf285_WP_082499990.1	0.0300745	No	No
Bacteria-Actinobacteria-Rubrobacteria-Rubrobacterales-Rubrobacteraceae-Rubrobacter_taiwanensis_WP_132687979.1	#377eb8	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter_taiwanensis_WP_132687979.1	0.0677884	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Aquificaceae-Hydrogenivirga_sp._1285R11_WP_008287283.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenivirga_sp._1285R11_WP_008287283.1	0.0361667	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Persephonella_marina_WP_012675790.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella_marina_WP_012675790.1	0.035103	No	No
Bacteria-Aquificae-Aquificae-Desulfurobacteriales-Desulfurobacteriaceae-Desulfurobacterium_sp._TC51_WP_022847178.1	#377eb8	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium_sp._TC51_WP_022847178.1	0.0357799	No	No
Bacteria-Armatimonadetes-Chthonomonadetes-Chthonomonadales-Chthonomonadaceae-Chthonomonas_calidirosea_WP_016481552.1	#377eb8	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas_calidirosea_WP_016481552.1	0.0970893	No	No
Bacteria-Armatimonadetes-Chthonomonadetes-Chthonomonadales-Chthonomonadaceae-Chthonomonas_calidirosea_WP_075162624.1	#377eb8	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas_calidirosea_WP_075162624.1	0.0970893	No	No
Bacteria-Armatimonadetes-Fimbriimonadia-Fimbriimonadales-Fimbriimonadaceae-Fimbriimonas_ginsengisoli_WP_052547739.1	#377eb8	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas_ginsengisoli_WP_052547739.1	0.0457403	No	No
Bacteria-Bacteroidetes-Chitinophagia-Chitinophagales-Chitinophagaceae-Flavihumibacter_solisilvae_WP_039143887.1	#377eb8	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter_solisilvae_WP_039143887.1	0.0266899	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Aquimarina_brevivitae_WP_130285282.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina_brevivitae_WP_130285282.1	0.0691422	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Kordia_sp._SMS9_WP_114901968.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia_sp._SMS9_WP_114901968.1	0.0688521	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Tenacibaculum_sp._SZ18_WP_100926621.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum_sp._SZ18_WP_100926621.1	0.0693357	No	No
Bacteria-Calditrichaeota-Calditrichae-Calditrichales-Calditrichaceae-Caldithrix_abyssi_WP_006929810.1	#377eb8	Bacteria	Calditrichaeota	Calditrichae	Calditrichales	Calditrichaceae	Caldithrix_abyssi_WP_006929810.1	0.0423557	No	No
