SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Bacteria-Actinobacteria-Actinobacteria-Streptosporangiales-Streptosporangiaceae-Nonomuraea_sp._KC333_WP_111183230.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Nonomuraea_sp._KC333_WP_111183230.1	0.0887497	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacterales-Erwiniaceae-Pantoea_vagans_WP_147790162.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea_vagans_WP_147790162.1	0.0767424	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012756304.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012756304.1	0.193161	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012759553.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012759553.1	0.192117	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Heterostelium_album_XP_020428242.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Heterostelium_album_XP_020428242.1	0.188202	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004359294.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004359294.1	0.193683	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Alexandrium_monilatum_MMETSP0095_c8307_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Alexandrium_monilatum_MMETSP0095_c8307_g1_i1.p1	0.183764	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Amoebophrya_sp_MMETSP0795_c2738_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Amoebophrya_sp_MMETSP0795_c2738_g1_i1.p1	0.299922	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Gymnodinium_catenatum_MMETSP0784_c52356_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Gymnodinium_catenatum_MMETSP0784_c52356_g1_i1.p1	0.229444	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Oxyrrhis_marina_MMETSP0471_c6063_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Oxyrrhis_marina_MMETSP0471_c6063_g1_i1.p1	0.191595	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Prorocentrum_minimum_MMETSP0053_c95725_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Prorocentrum_minimum_MMETSP0053_c95725_g1_i1.p1	0.183242	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Protoceratium_reticulatum_MMETSP0228_c93862_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Protoceratium_reticulatum_MMETSP0228_c93862_g1_i1.p1	0.161577	No	No
Eukaryota-Alveolata-Dinophyceae-Peridiniales-Kryptoperidiniaceae-Durinskia_baltica_MMETSP0117_c8286_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia_baltica_MMETSP0117_c8286_g1_i1.p1	0.197076	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Filamoeba_nolandi_MMETSP0413_c11963_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Filamoeba_nolandi_MMETSP0413_c11963_g1_i1.p1	0.189507	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Mayorella_sp_MMETSP0417_c3250_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Mayorella_sp_MMETSP0417_c3250_g1_i1.p1	0.333855	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Pessonella_sp_MMETSP0420_c7118_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Pessonella_sp_MMETSP0420_c7118_g1_i1.p1	0.200731	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Stygamoeba_regulata_MMETSP0447_c36045_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Stygamoeba_regulata_MMETSP0447_c36045_g1_i1.p1	0.333855	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Trichosphaerium_sp_MMETSP0405_c9057_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Trichosphaerium_sp_MMETSP0405_c9057_g1_i1.p1	0.329679	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_jgi104268	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_jgi104268	0.170713	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_XP_009030901.1	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_XP_009030901.1	0.170713	No	No
Eukaryota-Apicomplexa-Aconoidasida-Piroplasmida-Theileriidae-Theileria_orientalis_XP_009691426.1	#f781bf	Eukaryota	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria_orientalis_XP_009691426.1	0.20308	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Eimeriidae-Cyclospora_cayetanensis_XP_026192261.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Cyclospora_cayetanensis_XP_026192261.1	0.185069	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Besnoitia_besnoiti_XP_029219836.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia_besnoiti_XP_029219836.1	0.336466	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Neospora_caninum_XP_003884547.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora_caninum_XP_003884547.1	0.323414	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Toxoplasma_gondii_XP_018635861.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma_gondii_XP_018635861.1	0.303576	No	No
Eukaryota-Apusomonadidae-NA-NA-NA-Thecamonas_trahens_XP_013758574.1	#f781bf	Eukaryota	Apusomonadidae	NA	NA	NA	Thecamonas_trahens_XP_013758574.1	0.214565	No	No
Eukaryota-Arthropoda-Hexanauplia-Calanoida-Temoridae-Eurytemora_affinis_XP_023322405.1	#f781bf	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora_affinis_XP_023322405.1	0.220308	No	No
Eukaryota-Arthropoda-Insecta-Coleoptera-Buprestidae-Agrilus_planipennis_XP_018333886.1	#f781bf	Eukaryota	Arthropoda	Insecta	Coleoptera	Buprestidae	Agrilus_planipennis_XP_018333886.1	0.209084	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Drosophilidae-Drosophila_arizonae_XP_017871207.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila_arizonae_XP_017871207.1	0.210911	No	No
Eukaryota-Arthropoda-Insecta-Hemiptera-Cimicidae-Cimex_lectularius_XP_014246157.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hemiptera	Cimicidae	Cimex_lectularius_XP_014246157.1	0.199165	No	No
Eukaryota-Arthropoda-Insecta-Hymenoptera-Apidae-Ceratina_calcarata_XP_017887421.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina_calcarata_XP_017887421.1	0.203602	No	No
Eukaryota-Arthropoda-Insecta-Hymenoptera-Cephidae-Cephus_cinctus_XP_015609694.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus_cinctus_XP_015609694.1	0.209084	No	No
Eukaryota-Ascomycota-Dothideomycetes-Pleosporales-Pleosporaceae-Bipolaris_maydis_XP_014081437.1	#f781bf	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris_maydis_XP_014081437.1	0.281911	No	No
Eukaryota-Ascomycota-Dothideomycetes-Undefined-Undefined-Cochliobolus_heterostrophus_C5_jgi81933	#f781bf	Eukaryota	Ascomycota	Dothideomycetes	Undefined	Undefined	Cochliobolus_heterostrophus_C5_jgi81933	0.259723	No	No
Eukaryota-Ascomycota-Eurotiomycetes-Eurotiales-Aspergillaceae-Aspergillus_fumigatus_XP_746921.1	#f781bf	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus_fumigatus_XP_746921.1	0.247977	No	No
Eukaryota-Ascomycota-Eurotiomycetes-Eurotiales-Aspergillaceae-Penicillium_expansum_XP_016597699.1	#f781bf	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium_expansum_XP_016597699.1	0.25137	No	No
Eukaryota-Ascomycota-Orbiliomycetes-Orbiliales-Orbiliaceae-Arthrobotrys_oligospora_XP_011127844.1	#f781bf	Eukaryota	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys_oligospora_XP_011127844.1	0.28165	No	No
Eukaryota-Ascomycota-Saccharomycetes-Saccharomycetales-Pichiaceae-Ogataea_parapolymorpha_XP_013936969.1	#f781bf	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea_parapolymorpha_XP_013936969.1	0.197599	No	No
