SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-NA-halophilic_archaeon_LT46_WP_137287285.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	NA	halophilic_archaeon_LT46_WP_137287285.1	0.470588	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halolamina_rubra_WP_049980764.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina_rubra_WP_049980764.1	0.458824	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119813953.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119813953.1	0.458824	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Granulicella_tundricola_WP_013579445.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Granulicella_tundricola_WP_013579445.1	0.432353	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Terriglobus_roseus_WP_083345595.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus_roseus_WP_083345595.1	0.429412	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Nocardiaceae-Nocardia_uniformis_WP_067517266.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia_uniformis_WP_067517266.1	0.394118	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Brevibacteriaceae-Brevibacterium_senegalense_WP_019159483.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium_senegalense_WP_019159483.1	0.426471	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Brevibacteriaceae-NA_WP_087007487.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	NA_WP_087007487.1	0.426471	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Intrasporangiaceae-Knoellia_flava_WP_084100086.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Knoellia_flava_WP_084100086.1	0.414706	No	No
Bacteria-Actinobacteria-Actinobacteria-NA-NA-Actinobacteria_bacterium_OV450_WP_054223448.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	NA	NA	Actinobacteria_bacterium_OV450_WP_054223448.1	0.370588	No	No
Bacteria-Actinobacteria-Actinobacteria-Pseudonocardiales-Pseudonocardiaceae-Sciscionella_sp._SE31_WP_031468571.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Sciscionella_sp._SE31_WP_031468571.1	0.373529	No	No
Bacteria-Actinobacteria-Actinobacteria-Streptomycetales-Streptomycetaceae-Streptomyces_sp._BoleA5_WP_018556775.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces_sp._BoleA5_WP_018556775.1	0.408824	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Chryseobacterium_koreense_WP_048498415.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium_koreense_WP_048498415.1	0.423529	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Elizabethkingia_sp._JS20170427COW_WP_138981240.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia_sp._JS20170427COW_WP_138981240.1	0.423529	No	No
Bacteria-Balneolaeota-Balneolia-Balneolales-Balneolaceae-Balneola_vulgaris_WP_018127837.1	#377eb8	Bacteria	Balneolaeota	Balneolia	Balneolales	Balneolaceae	Balneola_vulgaris_WP_018127837.1	0.426471	No	No
Bacteria-Balneolaeota-Balneolia-Balneolales-Balneolaceae-Gracilimonas_amylolytica_WP_103665497.1	#377eb8	Bacteria	Balneolaeota	Balneolia	Balneolales	Balneolaceae	Gracilimonas_amylolytica_WP_103665497.1	0.426471	No	No
Bacteria-Caldiserica-Caldisericia-Caldisericales-Caldisericaceae-Caldisericum_exile_WP_083836383.1	#377eb8	Bacteria	Caldiserica	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum_exile_WP_083836383.1	0.426471	No	No
Bacteria-CandidatusAtribacteria-NA-NA-NA-Atribacteria_bacterium_JGI_0000014F07_WP_090599013.1	#377eb8	Bacteria	CandidatusAtribacteria	NA	NA	NA	Atribacteria_bacterium_JGI_0000014F07_WP_090599013.1	0.423529	No	No
Bacteria-CandidatusCloacimonetes-NA-NA-NA-Candidatus_Syntrophosphaera_thermopropionivorans_WP_133201765.1	#377eb8	Bacteria	CandidatusCloacimonetes	NA	NA	NA	Candidatus_Syntrophosphaera_thermopropionivorans_WP_133201765.1	0.414706	No	No
Bacteria-CandidatusCryosericota-CandidatusCryosericia-CandidatusCryosericales-CandidatusCryosericaceae-Candidatus_Cryosericum_hinesii_WP_119087379.1	#377eb8	Bacteria	CandidatusCryosericota	CandidatusCryosericia	CandidatusCryosericales	CandidatusCryosericaceae	Candidatus_Cryosericum_hinesii_WP_119087379.1	0.426471	No	No
Bacteria-CandidatusKryptonia-NA-NA-NA-Candidatus_Thermokryptus_mobilis_WP_140945705.1	#377eb8	Bacteria	CandidatusKryptonia	NA	NA	NA	Candidatus_Thermokryptus_mobilis_WP_140945705.1	0.426471	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Simkaniaceae-Simkania_negevensis_WP_013943346.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Simkaniaceae	Simkania_negevensis_WP_013943346.1	0.45	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Waddliaceae-Waddlia_chondrophila_WP_013181736.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Waddliaceae	Waddlia_chondrophila_WP_013181736.1	0.423529	No	No
Bacteria-Chloroflexi-Anaerolineae-Anaerolineales-Anaerolineaceae-Bellilinea_caldifistulae_WP_114676094.1	#377eb8	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Bellilinea_caldifistulae_WP_114676094.1	0.426471	No	No
Bacteria-Chloroflexi-Thermoflexia-Thermoflexales-Thermoflexaceae-Thermoflexus_hugenholtzii_WP_088572299.1	#377eb8	Bacteria	Chloroflexi	Thermoflexia	Thermoflexales	Thermoflexaceae	Thermoflexus_hugenholtzii_WP_088572299.1	0.426471	No	No
Bacteria-Coprothermobacterota-Coprothermobacteria-Coprothermobacterales-Coprothermobacteraceae-Coprothermobacter_proteolyticus_WP_107689853.1	#377eb8	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter_proteolyticus_WP_107689853.1	0.455882	No	No
Bacteria-Cyanobacteria-NA-Nostocales-Nostocaceae-Nostoc_linckia_WP_099077606.1	#377eb8	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc_linckia_WP_099077606.1	0.423529	No	No
Bacteria-DeinococcusThermus-Deinococci-Deinococcales-Deinococcaceae-Deinococcus_koreensis_WP_103312182.1	#377eb8	Bacteria	DeinococcusThermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus_koreensis_WP_103312182.1	0.426471	No	No
Bacteria-DeinococcusThermus-Deinococci-Deinococcales-Deinococcaceae-Deinococcus_marmoris_WP_081845919.1	#377eb8	Bacteria	DeinococcusThermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus_marmoris_WP_081845919.1	0.379412	No	No
Bacteria-DeinococcusThermus-Deinococci-Deinococcales-Deinococcaceae-NA_WP_039685329.1	#377eb8	Bacteria	DeinococcusThermus	Deinococci	Deinococcales	Deinococcaceae	NA_WP_039685329.1	0.426471	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Halalkalibacillus_halophilus_WP_027963514.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halalkalibacillus_halophilus_WP_027963514.1	0.426471	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Paenibacillaceae-Paenibacillus_campinasensis_WP_095264336.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus_campinasensis_WP_095264336.1	0.426471	No	No
Bacteria-Firmicutes-Negativicutes-Selenomonadales-Sporomusaceae-Pelosinus_propionicus_WP_139214788.1	#377eb8	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus_propionicus_WP_139214788.1	0.4	No	No
Bacteria-Firmicutes-Negativicutes-Selenomonadales-Sporomusaceae-Propionispora_sp._2_237_WP_054261390.1	#377eb8	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Propionispora_sp._2_237_WP_054261390.1		No	No
Bacteria-Firmicutes-Negativicutes-Veillonellales-Veillonellaceae-Lucifera_butyrica_WP_122630553.1	#377eb8	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Lucifera_butyrica_WP_122630553.1	0.414706	No	No
Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Leptotrichiaceae-NA_WP_021743808.1	#377eb8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA_WP_021743808.1	0.429412	No	No
Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Leptotrichiaceae-Sebaldella_termitidis_WP_012862979.1	#377eb8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella_termitidis_WP_012862979.1	0.429412	No	No
Bacteria-NA-NA-Haloplasmatales-Haloplasmataceae-Haloplasma_contractile_WP_008826175.1	#377eb8	Bacteria	NA	NA	Haloplasmatales	Haloplasmataceae	Haloplasma_contractile_WP_008826175.1	0.426471	No	No
Bacteria-NA-NA-NA-NA-Natronospirillum_operossus_WP_135484594.1	#377eb8	Bacteria	NA	NA	NA	NA	Natronospirillum_operossus_WP_135484594.1	0.397059	No	No
Bacteria-NA-NA-NA-NA-NA_WP_112938582.1	#377eb8	Bacteria	NA	NA	NA	NA	NA_WP_112938582.1	0.426471	No	No
Bacteria-Planctomycetes-NA-NA-NA-Planctomycetes_bacterium_KS4_WP_145077491.1	#377eb8	Bacteria	Planctomycetes	NA	NA	NA	Planctomycetes_bacterium_KS4_WP_145077491.1	0.376471	No	No
Bacteria-Planctomycetes-Phycisphaerae-Sedimentisphaerales-Sedimentisphaeraceae-Sedimentisphaera_salicampi_WP_094759024.1	#377eb8	Bacteria	Planctomycetes	Phycisphaerae	Sedimentisphaerales	Sedimentisphaeraceae	Sedimentisphaera_salicampi_WP_094759024.1	0.435294	No	No
Bacteria-Planctomycetes-Planctomycetia-Planctomycetales-Isosphaeraceae-Aquisphaera_giovannonii_WP_148594720.1	#377eb8	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Isosphaeraceae	Aquisphaera_giovannonii_WP_148594720.1	0.376471	No	No
Bacteria-Planctomycetes-Planctomycetia-Planctomycetales-Planctomycetaceae-Mariniblastus_fucicola_WP_084417283.1	#377eb8	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Mariniblastus_fucicola_WP_084417283.1	0.435294	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Comamonadaceae-Rhodoferax_fermentans_WP_078366011.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax_fermentans_WP_078366011.1	0.426471	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Comamonadaceae-Rhodoferax_koreense_WP_076200559.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax_koreense_WP_076200559.1	0.385294	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Alteromonadales-Psychromonadaceae-Psychromonas_ingrahamii_WP_011771065.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas_ingrahamii_WP_011771065.1	0.385294	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Oceanospirillales-Oceanospirillaceae-Motiliproteus_sp._MSK221_WP_076718274.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Motiliproteus_sp._MSK221_WP_076718274.1	0.385294	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Oceanospirillales-Saccharospirillaceae-Gynuella_sunshinyii_WP_044619048.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Gynuella_sunshinyii_WP_044619048.1	0.391176	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Thiotrichales-Thiotrichaceae-Thiothrix_eikelboomii_WP_078921448.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix_eikelboomii_WP_078921448.1	0.388235	No	No
Bacteria-Proteobacteria-Oligoflexia-Bdellovibrionales-Bdellovibrionaceae-Bdellovibrio_bacteriovorus_WP_038449871.1	#377eb8	Bacteria	Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio_bacteriovorus_WP_038449871.1	0.429412	No	No
Bacteria-Spirochaetes-Spirochaetia-Spirochaetales-Spirochaetaceae-Alkalispirochaeta_odontotermitis_WP_037562239.1	#377eb8	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta_odontotermitis_WP_037562239.1	0.385294	No	No
Bacteria-Spirochaetes-Spirochaetia-Spirochaetales-Spirochaetaceae-Spirochaeta_cellobiosiphila_WP_028973622.1	#377eb8	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta_cellobiosiphila_WP_028973622.1	0.420588	No	No
