SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Bacteria-Chlamydiae-Chlamydiia-Chlamydiales-NA-Chlamydiales_bacterium_SCGC_AG110M15_WP_088244702.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	Chlamydiales_bacterium_SCGC_AG110M15_WP_088244702.1	0.869565	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012753966.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012753966.1	0.927536	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Heterostelium_album_XP_020435988.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Heterostelium_album_XP_020435988.1	0.673913	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004355730.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004355730.1	0.938406	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004361783.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004361783.1	0.942029	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Alexandrium_margalefi_MMETSP0661_c36484_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Alexandrium_margalefi_MMETSP0661_c36484_g1_i1.p1	0.873188	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Amphidinium_massartii_MMETSP0689_c28373_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Amphidinium_massartii_MMETSP0689_c28373_g1_i1.p1	0.934783	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Ceratium_fusus_MMETSP1074_c51698_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Ceratium_fusus_MMETSP1074_c51698_g1_i1.p1	0.945652	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Dinophysis_acuminata_MMETSP0797_c7796_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Dinophysis_acuminata_MMETSP0797_c7796_g1_i1.p1	0.923913	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Noctiluca_scintillans_MMETSP0253_c35697_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Noctiluca_scintillans_MMETSP0253_c35697_g1_i1.p1	0.905797	No	No
Eukaryota-Alveolata-Dinophyceae-Peridiniales-Kryptoperidiniaceae-Durinskia_baltica_MMETSP0116_c9195_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia_baltica_MMETSP0116_c9195_g1_i1.p1	0.923913	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Mayorella_sp_MMETSP0417_c15297_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Mayorella_sp_MMETSP0417_c15297_g1_i1.p1	0.923913	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Mayorella_sp_MMETSP0417_c15850_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Mayorella_sp_MMETSP0417_c15850_g1_i1.p1	0.92029	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Pessonella_sp_MMETSP0420_c6091_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Pessonella_sp_MMETSP0420_c6091_g1_i1.p1	0.960145	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Pessonella_sp_MMETSP0420_c6331_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Pessonella_sp_MMETSP0420_c6331_g1_i1.p1	0.92029	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Stygamoeba_regulata_MMETSP0447_c16419_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Stygamoeba_regulata_MMETSP0447_c16419_g1_i1.p1	0.92029	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Vexillifera_sp_MMETSP0173_c4737_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Vexillifera_sp_MMETSP0173_c4737_g1_i1.p1	0.858696	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_jgi68834	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_jgi68834	0.844203	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_XP_009025880.1	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_XP_009025880.1	0.902174	No	No
Eukaryota-Apicomplexa-Aconoidasida-Haemosporida-Plasmodiidae-Plasmodium_chabaudi_XP_016654891.1	#f781bf	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium_chabaudi_XP_016654891.1	0.931159	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Cryptosporidiidae-Cryptosporidium_ubiquitum_XP_028874310.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium_ubiquitum_XP_028874310.1	0.967391	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Besnoitia_besnoiti_XP_029219309.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Besnoitia_besnoiti_XP_029219309.1	0.949275	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Neospora_caninum_XP_003882482.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora_caninum_XP_003882482.1	0.931159	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Toxoplasma_gondii_XP_002366158.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma_gondii_XP_002366158.1	0.956522	No	No
Eukaryota-Apicomplexa-NA-Unranked-NA-Alveolata_sp_MMETSP0288_c5561_g2_i1.p1	#f781bf	Eukaryota	Apicomplexa	NA	Unranked	NA	Alveolata_sp_MMETSP0288_c5561_g2_i1.p1	0.862319	No	No
Eukaryota-Apusomonadidae-NA-NA-NA-Thecamonas_trahens_XP_013758706.1	#f781bf	Eukaryota	Apusomonadidae	NA	NA	NA	Thecamonas_trahens_XP_013758706.1	0.884058	No	No
Eukaryota-Apusomonadidae-NA-NA-NA-Thecamonas_trahens_XP_013763009.1	#f781bf	Eukaryota	Apusomonadidae	NA	NA	NA	Thecamonas_trahens_XP_013763009.1	0.960145	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Drosophilidae-Drosophila_novamexicana_XP_030556524.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila_novamexicana_XP_030556524.1	0.949275	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Drosophilidae-Scaptodrosophila_lebanonensis_XP_030383378.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Scaptodrosophila_lebanonensis_XP_030383378.1	0.960145	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Tephritidae-Bactrocera_latifrons_XP_018793211.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Bactrocera_latifrons_XP_018793211.1	0.949275	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Tephritidae-Ceratitis_capitata_XP_012159091.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Ceratitis_capitata_XP_012159091.1	0.956522	No	No
Eukaryota-Arthropoda-Insecta-Hymenoptera-Formicidae-Dinoponera_quadriceps_XP_014476913.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Dinoponera_quadriceps_XP_014476913.1	0.949275	No	No
Eukaryota-Arthropoda-Malacostraca-Amphipoda-Hyalellidae-Hyalella_azteca_XP_018011196.1	#f781bf	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Hyalellidae	Hyalella_azteca_XP_018011196.1	0.938406	No	No
Eukaryota-Ascomycota-Eurotiomycetes-Eurotiales-Aspergillaceae-Aspergillus_ibericus_XP_025574839.1	#f781bf	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus_ibericus_XP_025574839.1	0.869565	No	No
Eukaryota-Ascomycota-Eurotiomycetes-Eurotiales-Aspergillaceae-Penicillium_rubens_XP_002561348.1	#f781bf	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium_rubens_XP_002561348.1	0.862319	No	No
Eukaryota-Ascomycota-Leotiomycetes-Helotiales-Sclerotiniaceae-Botrytis_cinerea_XP_001552552.1	#f781bf	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis_cinerea_XP_001552552.1	0.884058	No	No
Eukaryota-Ascomycota-Leotiomycetes-Helotiales-Sclerotiniaceae-Sclerotinia_sclerotiorum_XP_001586607.1	#f781bf	Eukaryota	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia_sclerotiorum_XP_001586607.1	0.887681	No	No
Eukaryota-Ascomycota-Pezizomycetes-Pezizales-Tuberaceae-Tuber_melanosporum_XP_002840984.1	#f781bf	Eukaryota	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber_melanosporum_XP_002840984.1	0.815217	No	No
Eukaryota-Basidiomycota-Microbotryomycetes-Sporidiobolales-Sporidiobolaceae-Rhodotorula_toruloides_XP_016273577.1	#f781bf	Eukaryota	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula_toruloides_XP_016273577.1	0.887681	No	No
Eukaryota-Basidiomycota-Tremellomycetes-Tremellales-Cryptococcaceae-Cryptococcus_neoformans_XP_012047746.1	#f781bf	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus_neoformans_XP_012047746.1	0.942029	No	No
Eukaryota-Basidiomycota-Tremellomycetes-Tremellales-Cryptococcaceae-Kwoniella_dejecticola_XP_018264117.1	#f781bf	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella_dejecticola_XP_018264117.1	0.927536	No	No
Eukaryota-Basidiomycota-Tremellomycetes-Tremellales-Cuniculitremaceae-Kockovaella_imperatae_XP_021873423.1	#f781bf	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella_imperatae_XP_021873423.1	0.942029	No	No
Eukaryota-Basidiomycota-Tremellomycetes-Trichosporonales-Trichosporonaceae-Trichosporon_asahii_XP_014177359.1	#f781bf	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon_asahii_XP_014177359.1	0.934783	No	No
Eukaryota-Basidiomycota-Wallemiomycetes-Wallemiales-Wallemiaceae-Wallemia_ichthyophaga_XP_009268527.1	#f781bf	Eukaryota	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia_ichthyophaga_XP_009268527.1	0.84058	No	No
Eukaryota-Brachiopoda-Lingulata-Lingulida-Lingulidae-Lingula_anatina_XP_013397702.1	#f781bf	Eukaryota	Brachiopoda	Lingulata	Lingulida	Lingulidae	Lingula_anatina_XP_013397702.1	0.949275	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Bigelowiella_natans_MMETSP1358_c12379_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Bigelowiella_natans_MMETSP1358_c12379_g1_i1.p1	0.869565	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Chlorarachnion_reptans_MMETSP0109_c2258_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Chlorarachnion_reptans_MMETSP0109_c2258_g1_i1.p1	0.942029	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Lotharella_amoebiformis_MMETSP0042_c10528_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Lotharella_amoebiformis_MMETSP0042_c10528_g1_i1.p1	0.934783	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Lotharella_amoebiformis_MMETSP0042_c5747_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Lotharella_amoebiformis_MMETSP0042_c5747_g1_i1.p1	0.942029	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Norrisiella_sphaerica_MMETSP0113_c2258_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Norrisiella_sphaerica_MMETSP0113_c2258_g1_i1.p1	0.931159	No	No
Eukaryota-Cercozoa-Chlorarachniophyceae-NA-NA-Partenskyella_glossopodia_MMETSP1318_c12218_g1_i1.p1	#f781bf	Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Partenskyella_glossopodia_MMETSP1318_c12218_g1_i1.p1	0.894928	No	No
Eukaryota-Chlorophyta-Mamiellophyceae-Mamiellales-Bathycoccaceae-Ostreococcus_RCC809_jgi57812	#f781bf	Eukaryota	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus_RCC809_jgi57812	0.913043	No	No
Eukaryota-Chlorophyta-NA-NA-NA-Dolichomastix_tenuilepis_MMETSP0033_c17050_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	NA	NA	Dolichomastix_tenuilepis_MMETSP0033_c17050_g1_i1.p1	0.931159	No	No
Eukaryota-Chlorophyta-NA-NA-NA-Pterosperma_sp_MMETSP1438_c1505_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	NA	NA	Pterosperma_sp_MMETSP1438_c1505_g1_i1.p1	0.923913	No	No
Eukaryota-Chlorophyta-NA-NA-NA-Pterosperma_sp_MMETSP1438_c8461_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	NA	NA	Pterosperma_sp_MMETSP1438_c8461_g1_i1.p1	0.949275	No	No
Eukaryota-Chlorophyta-NA-Pyramimonadales-NA-Pyramimonas_parkeae_MMETSP0058_c32501_g1_i1.p1	#f781bf	Eukaryota	Chlorophyta	NA	Pyramimonadales	NA	Pyramimonas_parkeae_MMETSP0058_c32501_g1_i1.p1	0.938406	No	No
Eukaryota-Chlorophyta-Trebouxiophyceae-Chlorellales-Chlorellaceae-Chlorella_NC64A_jgi34322	#f781bf	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella_NC64A_jgi34322	0.775362	No	No
Eukaryota-Choanoflagellata-Choanoflagellata-Choanoflagellata-NA-Acanthoeca_sp_MMETSP0105_c25001_g1_i1.p1	#f781bf	Eukaryota	Choanoflagellata	Choanoflagellata	Choanoflagellata	NA	Acanthoeca_sp_MMETSP0105_c25001_g1_i1.p1	0.945652	No	No
Eukaryota-Choanoflagellata-Choanoflagellata-Choanoflagellata-Salpingoecidae-Monosiga_brevicollis_XP_001742902.1	#f781bf	Eukaryota	Choanoflagellata	Choanoflagellata	Choanoflagellata	Salpingoecidae	Monosiga_brevicollis_XP_001742902.1	0.789855	No	No
Eukaryota-Choanoflagellata-Choanoflagellata-Choanoflagellata-Salpingoecidae-Monosiga_brevicollis_XP_001750186.1	#f781bf	Eukaryota	Choanoflagellata	Choanoflagellata	Choanoflagellata	Salpingoecidae	Monosiga_brevicollis_XP_001750186.1	0.960145	No	No
Eukaryota-Choanoflagellata-Choanoflagellata-Choanoflagellata-Salpingoecidae-Salpingoeca_rosetta_XP_004994431.1	#f781bf	Eukaryota	Choanoflagellata	Choanoflagellata	Choanoflagellata	Salpingoecidae	Salpingoeca_rosetta_XP_004994431.1	0.92029	No	No
Eukaryota-Choanoflagellata-Choanoflagellata-Choanoflagellata-Salpingoecidae-Salpingoeca_rosetta_XP_004998010.1	#f781bf	Eukaryota	Choanoflagellata	Choanoflagellata	Choanoflagellata	Salpingoecidae	Salpingoeca_rosetta_XP_004998010.1	0.894928	No	No
Eukaryota-Chordata-Actinopteri-Pleuronectiformes-Cynoglossidae-Cynoglossus_semilaevis_XP_024916121.1	#f781bf	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cynoglossidae	Cynoglossus_semilaevis_XP_024916121.1	0.934783	No	No
Eukaryota-Chordata-Cladistia-Polypteriformes-Polypteridae-Erpetoichthys_calabaricus_XP_028659089.1	#f781bf	Eukaryota	Chordata	Cladistia	Polypteriformes	Polypteridae	Erpetoichthys_calabaricus_XP_028659089.1	0.960145	No	No
Eukaryota-Chordata-NA-Coelacanthiformes-Coelacanthidae-Latimeria_chalumnae_XP_014349094.1	#f781bf	Eukaryota	Chordata	NA	Coelacanthiformes	Coelacanthidae	Latimeria_chalumnae_XP_014349094.1	0.949275	No	No
Eukaryota-Chordata-NA-Crocodylia-Gavialidae-Gavialis_gangeticus_XP_019378599.1	#f781bf	Eukaryota	Chordata	NA	Crocodylia	Gavialidae	Gavialis_gangeticus_XP_019378599.1	0.938406	No	No
Eukaryota-Chordata-NA-Testudines-Emydidae-Chrysemys_picta_XP_008176518.1	#f781bf	Eukaryota	Chordata	NA	Testudines	Emydidae	Chrysemys_picta_XP_008176518.1	0.927536	No	No
Eukaryota-Chordata-NA-Testudines-Trionychidae-Pelodiscus_sinensis_XP_025039724.1	#f781bf	Eukaryota	Chordata	NA	Testudines	Trionychidae	Pelodiscus_sinensis_XP_025039724.1	0.931159	No	No
Eukaryota-Chromeraceae-NA-NA-NA-Chromera_velia_MMETSP0290_c825_g1_i1.p1	#f781bf	Eukaryota	Chromeraceae	NA	NA	NA	Chromera_velia_MMETSP0290_c825_g1_i1.p1	0.960145	No	No
Eukaryota-Chromeraceae-NA-NA-NA-Vitrella_brassicaformis_MMETSP1451_c38180_g1_i1.p1	#f781bf	Eukaryota	Chromeraceae	NA	NA	NA	Vitrella_brassicaformis_MMETSP1451_c38180_g1_i1.p1	0.702899	No	No
Eukaryota-Chromeraceae-NA-NA-NA-Vitrella_brassicaformis_MMETSP1451_c4404_g1_i1.p1	#f781bf	Eukaryota	Chromeraceae	NA	NA	NA	Vitrella_brassicaformis_MMETSP1451_c4404_g1_i1.p1	0.945652	No	No
Eukaryota-Chytridiomycota-Chytridiomycetes-Rhizophydiales-NA-Batrachochytrium_dendrobatidis_jgi35570	#f781bf	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	NA	Batrachochytrium_dendrobatidis_jgi35570	0.76087	No	No
Eukaryota-Chytridiomycota-Chytridiomycetes-Rhizophydiales-NA-Batrachochytrium_dendrobatidis_jgi86647	#f781bf	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales	NA	Batrachochytrium_dendrobatidis_jgi86647	0.90942	No	No
Eukaryota-Chytridiomycota-Chytridiomycetes-Spizellomycetales-Spizellomycetaceae-Spizellomyces_punctatus_XP_016606687.1	#f781bf	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces_punctatus_XP_016606687.1	0.724638	No	No
Eukaryota-Chytridiomycota-Chytridiomycetes-Spizellomycetales-Spizellomycetaceae-Spizellomyces_punctatus_XP_016607217.1	#f781bf	Eukaryota	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces_punctatus_XP_016607217.1	0.960145	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Blepharisma_japonicum_MMETSP1395_c8213_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Blepharisma_japonicum_MMETSP1395_c8213_g1_i1.p1	0.789855	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Climacostomum_virens_MMETSP1397_c8782_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Climacostomum_virens_MMETSP1397_c8782_g1_i1.p1	0.913043	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Fabrea_salina_MMETSP1345_c1580_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Fabrea_salina_MMETSP1345_c1580_g1_i1.p1	0.894928	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Litonotus_pictus_MMETSP0209_c7001_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Litonotus_pictus_MMETSP0209_c7001_g1_i1.p1	0.931159	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Mesodinium_pulex_MMETSP0467_c2856_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Mesodinium_pulex_MMETSP0467_c2856_g1_i1.p1	0.811594	No	No
Eukaryota-Ciliophora-NA-Unranked-NA-Strombidinopsis_acuminatum_MMETSP0126_c63814_g1_i1.p1	#f781bf	Eukaryota	Ciliophora	NA	Unranked	NA	Strombidinopsis_acuminatum_MMETSP0126_c63814_g1_i1.p1	0.891304	No	No
Eukaryota-Cnidaria-Anthozoa-Actiniaria-Edwardsiidae-Nematostella_vectensis_XP_001629364.1	#f781bf	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella_vectensis_XP_001629364.1	0.822464	No	No
Eukaryota-Cnidaria-Anthozoa-Scleractinia-Merulinidae-Orbicella_faveolata_XP_020630346.1	#f781bf	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella_faveolata_XP_020630346.1	0.938406	No	No
Eukaryota-Cnidaria-Anthozoa-Scleractinia-Pocilloporidae-Stylophora_pistillata_XP_022801942.1	#f781bf	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora_pistillata_XP_022801942.1	0.934783	No	No
Eukaryota-Cnidaria-Hydrozoa-Anthoathecata-Hydridae-Hydra_vulgaris_XP_002168015.3	#f781bf	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra_vulgaris_XP_002168015.3	0.952899	No	No
Eukaryota-Cryptophyta-NA-Cryptomonadales-NA-Hanusia_phi_MMETSP1048_c6571_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Cryptomonadales	NA	Hanusia_phi_MMETSP1048_c6571_g1_i1.p1	0.92029	No	No
Eukaryota-Cryptophyta-NA-Goniomondales-NA-Goniomonas_pacifica_MMETSP0108_c13048_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Goniomondales	NA	Goniomonas_pacifica_MMETSP0108_c13048_g1_i1.p1	0.807971	No	No
Eukaryota-Cryptophyta-NA-Goniomondales-NA-Goniomonas_sp_MMETSP0114_c1308_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Goniomondales	NA	Goniomonas_sp_MMETSP0114_c1308_g1_i1.p1	0.942029	No	No
Eukaryota-Cryptophyta-NA-Pyrenomonadales-Geminigeraceae-Guillardia_theta_MMETSP0046_c12453_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Pyrenomonadales	Geminigeraceae	Guillardia_theta_MMETSP0046_c12453_g1_i1.p1	0.92029	No	No
Eukaryota-Cryptophyta-NA-Pyrenomonadales-Geminigeraceae-Proteomonas_sulcata_MMETSP1049_c891_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Pyrenomonadales	Geminigeraceae	Proteomonas_sulcata_MMETSP1049_c891_g1_i1.p1	0.804348	No	No
Eukaryota-Cryptophyta-NA-Pyrenomonadales-Pyrenomonadaceae-Rhodomonas_salina_MMETSP1047_c51450_g1_i1.p1	#f781bf	Eukaryota	Cryptophyta	NA	Pyrenomonadales	Pyrenomonadaceae	Rhodomonas_salina_MMETSP1047_c51450_g1_i1.p1	0.884058	No	No
Eukaryota-Dictyosteliales-Dictyosteliales-Dictyosteliales-Dictyosteliaceae-Dictyostelium_purpureum_jgi97064	#f781bf	Eukaryota	Dictyosteliales	Dictyosteliales	Dictyosteliales	Dictyosteliaceae	Dictyostelium_purpureum_jgi97064	0.927536	No	No
Eukaryota-Diplomonadida-Diplomonadida-Diplomonadida-Hexamitidae-Giardia_intestinalis_XP_001706344.1	#f781bf	Eukaryota	Diplomonadida	Diplomonadida	Diplomonadida	Hexamitidae	Giardia_intestinalis_XP_001706344.1	0.913043	No	No
Eukaryota-Echinodermata-Echinoidea-Echinoida-Strongylocentrotidae-Strongylocentrotus_purpuratus_NP_001091918.1	#f781bf	Eukaryota	Echinodermata	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus_purpuratus_NP_001091918.1	0.960145	No	No
Eukaryota-Euglenida-NA-Eutreptiales-NA-Eutreptiella_gymnastica_MMETSP0039_c88981_g1_i1.p1	#f781bf	Eukaryota	Euglenida	NA	Eutreptiales	NA	Eutreptiella_gymnastica_MMETSP0039_c88981_g1_i1.p1	0.891304	No	No
Eukaryota-Euglenida-NA-NA-Unranked-Neobodo_designis_MMETSP1114_c9629_g1_i1.p1	#f781bf	Eukaryota	Euglenida	NA	NA	Unranked	Neobodo_designis_MMETSP1114_c9629_g1_i1.p1	0.898551	No	No
