SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_116595988.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_116595988.1	0.0400167	No	No
Archaea-CandidatusBathyarchaeota-NA-NA-NA-Candidatus_Bathyarchaeota_archaeon_WP_119819894.1	#4daf4a	Archaea	CandidatusBathyarchaeota	NA	NA	NA	Candidatus_Bathyarchaeota_archaeon_WP_119819894.1	0.0425177	No	No
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Korarchaeum_cryptofilum_WP_125741714.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Korarchaeum_cryptofilum_WP_125741714.1	0.0383493	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Desulfurococcaceae-Aeropyrum_pernix_WP_010866187.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum_pernix_WP_010866187.1	0.039183	No	No
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Pyrodictiaceae-Pyrodictium_delaneyi_WP_055407328.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium_delaneyi_WP_055407328.1	0.0400167	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfolobus_acidocaldarius_WP_011277718.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus_acidocaldarius_WP_011277718.1	0.0398083	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Haloarculaceae-Halorhabdus_tiamatea_WP_008527730.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus_tiamatea_WP_008527730.1	0.0400167	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Halostella_sp._DLLS108_WP_135821158.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostella_sp._DLLS108_WP_135821158.1	0.0368904	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanococcoides_sp._NM1_WP_135605030.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides_sp._NM1_WP_135605030.1	0.0377241	No	No
Archaea-Euryarchaeota-Methanopyri-Methanopyrales-Methanopyraceae-Methanopyrus_sp._SNP6_WP_148688233.1	#4daf4a	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus_sp._SNP6_WP_148688233.1	0.039183	No	No
Archaea-NA-NA-NA-NA-anaerobic_archaeon_MKD1_WP_147663824.1	#4daf4a	Archaea	NA	NA	NA	NA	anaerobic_archaeon_MKD1_WP_147663824.1	0.0402251	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119817192.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119817192.1	0.0481451	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-CandidatusNitrosocaldales-CandidatusNitrosocaldaceae-NA_WP_103287205.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	CandidatusNitrosocaldales	CandidatusNitrosocaldaceae	NA_WP_103287205.1	0.039183	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-Nitrososphaerales-Nitrososphaeraceae-Nitrososphaera_viennensis_WP_075054568.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera_viennensis_WP_075054568.1	0.0393914	No	No
Bacteria-Acidobacteria-Holophagae-NA-NA-Holophagae_bacterium_WP_116785502.1	#377eb8	Bacteria	Acidobacteria	Holophagae	NA	NA	Holophagae_bacterium_WP_116785502.1	0.0387662	No	No
Bacteria-Acidobacteria-Thermoanaerobaculia-Thermoanaerobaculales-Thermoanaerobaculaceae-Thermoanaerobaculum_aquaticum_WP_053335146.1	#377eb8	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum_aquaticum_WP_053335146.1	0.039183	No	No
Bacteria-Actinobacteria-Actinobacteria-Frankiales-Frankiaceae-Frankia_casuarinae_WP_063578591.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia_casuarinae_WP_063578591.1	0.0373072	No	No
Bacteria-Actinobacteria-Actinobacteria-Frankiales-Frankiaceae-Frankia_sp._R43_WP_054571492.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia_sp._R43_WP_054571492.1	0.0383493	No	No
Bacteria-Actinobacteria-Actinobacteria-Frankiales-Frankiaceae-NA_WP_011436797.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	NA_WP_011436797.1	0.0377241	No	No
Bacteria-Actinobacteria-Actinobacteria-Pseudonocardiales-Pseudonocardiaceae-Actinoalloteichus_sp._AHMU_CJ021_WP_103055918.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus_sp._AHMU_CJ021_WP_103055918.1	0.0387662	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Persephonella_hydrogeniphila_WP_097000751.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella_hydrogeniphila_WP_097000751.1	0.0427261	No	No
Bacteria-Aquificae-Aquificae-Desulfurobacteriales-Desulfurobacteriaceae-Thermovibrio_ammonificans_WP_013536892.1	#377eb8	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio_ammonificans_WP_013536892.1	0.041684	No	No
Bacteria-Bacteroidetes-Cytophagia-Cytophagales-Amoebophilaceae-Candidatus_Cardinium_hertigii_WP_123663082.1	#377eb8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Candidatus_Cardinium_hertigii_WP_123663082.1	0.0412672	No	No
Bacteria-Bacteroidetes-Cytophagia-Cytophagales-Amoebophilaceae-Cardinium_endosymbiont_of_Dermatophagoides_farinae_WP_144086300.1	#377eb8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	Cardinium_endosymbiont_of_Dermatophagoides_farinae_WP_144086300.1	0.0400167	No	No
Bacteria-Balneolaeota-Balneolia-Balneolales-Balneolaceae-Aliifodinibius_sp._ECH52_WP_138432074.1	#377eb8	Bacteria	Balneolaeota	Balneolia	Balneolales	Balneolaceae	Aliifodinibius_sp._ECH52_WP_138432074.1	0.0412672	No	No
