SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-CandidatusKorarchaeota-NA-NA-NA-Candidatus_Korarchaeum_cryptofilum_WP_012309003.1	#4daf4a	Archaea	CandidatusKorarchaeota	NA	NA	NA	Candidatus_Korarchaeum_cryptofilum_WP_012309003.1	0.970874	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Acidianus_sulfidivorans_WP_110379548.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus_sulfidivorans_WP_110379548.1	0.970874	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Metallosphaera_hakonensis_WP_054837075.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera_hakonensis_WP_054837075.1	0.970874	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfurisphaera_tokodaii_WP_010978497.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera_tokodaii_WP_010978497.1	0.970874	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Vulcanisaeta_distributa_WP_013336730.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta_distributa_WP_013336730.1	0.951456	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Halomarina_oriensis_WP_124954145.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomarina_oriensis_WP_124954145.1	0.970874	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Haloferacaceae-Haloferax_sp._KTX1_WP_148417035.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax_sp._KTX1_WP_148417035.1	0.601942	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halonotius_sp._F1313_WP_120103682.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halonotius_sp._F1313_WP_120103682.1	0.970874	No	No
Archaea-Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus_siculi_WP_088856545.1	#4daf4a	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus_siculi_WP_088856545.1	0.970874	No	No
Archaea-Thaumarchaeota-Nitrososphaeria-Nitrososphaerales-Nitrososphaeraceae-Candidatus_Nitrosocosmicus_arcticus_WP_144734839.1	#4daf4a	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrosocosmicus_arcticus_WP_144734839.1	0.970874	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Nocardiaceae-Rhodococcus_qingshengii_WP_133369420.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus_qingshengii_WP_133369420.1	0.951456	No	No
Bacteria-Armatimonadetes-Armatimonadia-Capsulimonadales-Capsulimonadaceae-Capsulimonas_corticalis_WP_119321910.1	#377eb8	Bacteria	Armatimonadetes	Armatimonadia	Capsulimonadales	Capsulimonadaceae	Capsulimonas_corticalis_WP_119321910.1	0.951456	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Criblamydiaceae-Criblamydia_sequanensis_WP_041018651.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Criblamydiaceae	Criblamydia_sequanensis_WP_041018651.1	0.961165	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Candidatus_Protochlamydia_massiliensis_WP_032125724.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia_massiliensis_WP_032125724.1	0.961165	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Neochlamydia_sp._EPS4_WP_044882168.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Neochlamydia_sp._EPS4_WP_044882168.1	0.961165	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Parachlamydia_acanthamoebae_WP_006340177.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydia_acanthamoebae_WP_006340177.1	0.961165	No	No
Bacteria-Elusimicrobia-Endomicrobia-Endomicrobiales-Endomicrobiaceae-Candidatus_Endomicrobium_trichonymphae_WP_015423029.1	#377eb8	Bacteria	Elusimicrobia	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Candidatus_Endomicrobium_trichonymphae_WP_015423029.1	0.961165	No	No
Bacteria-Elusimicrobia-Endomicrobia-Endomicrobiales-Endomicrobiaceae-Endomicrobium_proavitum_WP_052571230.1	#377eb8	Bacteria	Elusimicrobia	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium_proavitum_WP_052571230.1	0.941748	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_vietnamensis_WP_148940197.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_vietnamensis_WP_148940197.1	0.951456	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-NA_WP_112180829.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA_WP_112180829.1	0.951456	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Paraliobacillus_sp._X1268_WP_117160869.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Paraliobacillus_sp._X1268_WP_117160869.1	0.951456	No	No
Bacteria-Firmicutes-Clostridia-Clostridiales-Lachnospiraceae-Anaerotignum_lactatifermentans_WP_087989179.1	#377eb8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum_lactatifermentans_WP_087989179.1	0.932039	No	No
Bacteria-Lentisphaerae-Lentisphaeria-Lentisphaerales-Lentisphaeraceae-Lentisphaera_araneosa_WP_007277203.1	#377eb8	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera_araneosa_WP_007277203.1	0.961165	No	No
Bacteria-NA-NA-NA-NA-bacterium_1XD2170_WP_121708262.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_1XD2170_WP_121708262.1	0.932039	No	No
Bacteria-NA-NA-NA-NA-candidate_division_GN15_bacterium_WP_116457095.1	#377eb8	Bacteria	NA	NA	NA	NA	candidate_division_GN15_bacterium_WP_116457095.1	0.961165	No	No
