SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Methanomicrobia-Methanomicrobiales-Methanoregulaceae-Methanoregula_formicica_WP_015284466.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula_formicica_WP_015284466.1	0.3086	No	No
Bacteria-Acidobacteria-Holophagae-Holophagales-Holophagaceae-Holophaga_foetida_WP_005032356.1	#377eb8	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Holophaga_foetida_WP_005032356.1	0.340641	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Microbacterium_sp._GCS4_WP_050723804.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium_sp._GCS4_WP_050723804.1	0.310287	No	No
Bacteria-Actinobacteria-Actinobacteria-Micromonosporales-Micromonosporaceae-Longispora_albida_WP_018348469.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Longispora_albida_WP_018348469.1	0.301855	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Bacteroides_dorei_WP_007849090.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_dorei_WP_007849090.1	0.310287	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-Mediterranea_sp._An20_WP_087340551.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea_sp._An20_WP_087340551.1	0.315346	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Bacteroidaceae-NA_WP_007835480.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	NA_WP_007835480.1	0.310287	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-NA-Bacteroidales_bacterium_KA00344_WP_066265587.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	Bacteroidales_bacterium_KA00344_WP_066265587.1	0.317032	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-NA-Phocaeicola_abscessus_WP_019208293.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	Phocaeicola_abscessus_WP_019208293.1	0.313659	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Prevotellaceae-NA_WP_023057102.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA_WP_023057102.1	0.303541	No	No
