SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Crenarchaeota-Thermoprotei-Desulfurococcales-Desulfurococcaceae-Ignicoccus_hospitalis_WP_011998201.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus_hospitalis_WP_011998201.1	0.143346	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Acidianus_manzaensis_WP_148692044.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus_manzaensis_WP_148692044.1	0.14801	No	No
Archaea-Crenarchaeota-Thermoprotei-Sulfolobales-Sulfolobaceae-Sulfodiicoccus_acidiphilus_WP_126449072.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus_acidiphilus_WP_126449072.1	0.146766	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Archaeoglobus_profundus_WP_012940499.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_profundus_WP_012940499.1	0.146766	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Ferroglobus_placidus_WP_048086478.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus_placidus_WP_048086478.1	0.148632	No	No
Archaea-Euryarchaeota-Archaeoglobi-Archaeoglobales-Archaeoglobaceae-Geoglobus_ahangari_WP_048094747.1	#4daf4a	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus_ahangari_WP_048094747.1	0.148632	No	No
Archaea-NA-NA-NA-NA-anaerobic_archaeon_MKD1_WP_147665250.1	#4daf4a	Archaea	NA	NA	NA	NA	anaerobic_archaeon_MKD1_WP_147665250.1	0.137127	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119816124.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119816124.1	0.132774	No	No
Archaea-Thaumarchaeota-NA-NA-NA-NA_WP_048083510.1	#4daf4a	Archaea	Thaumarchaeota	NA	NA	NA	NA_WP_048083510.1	0.130597	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Candidatus_Nitrosomarinus_catalina_WP_086907288.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosomarinus_catalina_WP_086907288.1	0.130597	No	No
Archaea-Thaumarchaeota-NA-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus_sp._Nsub_WP_067958448.1	#4daf4a	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus_sp._Nsub_WP_067958448.1	0.130597	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Nocardiaceae-Rhodococcus_sp._SAORIC690_WP_105028211.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus_sp._SAORIC690_WP_105028211.1	0.13153	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Muribaculaceae-Muribaculaceae_bacterium_Isolate037_Harlan_WP_123484253.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae_bacterium_Isolate037_Harlan_WP_123484253.1	0.129664	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-NA-Bacteroidales_bacterium_WP_135985460.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	Bacteroidales_bacterium_WP_135985460.1	0.129664	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Alicyclobacillaceae-Kyrpidia_tusciae_WP_013074868.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia_tusciae_WP_013074868.1	0.137438	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_sp._SRB_336_WP_113723705.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_sp._SRB_336_WP_113723705.1	0.132152	No	No
Bacteria-Firmicutes-Clostridia-Halanaerobiales-Halobacteroidaceae-Orenia_metallireducens_WP_097016781.1	#377eb8	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia_metallireducens_WP_097016781.1	0.130908	No	No
Bacteria-NA-NA-NA-NA-bacterium_endosymbiont_of_Bathymodiolus_sp._5_South_WP_139660095.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_endosymbiont_of_Bathymodiolus_sp._5_South_WP_139660095.1	0.130908	No	No
Bacteria-NA-NA-NA-NA-Bathymodiolus_heckerae_thiotrophic_gill_symbiont_WP_138120123.1	#377eb8	Bacteria	NA	NA	NA	NA	Bathymodiolus_heckerae_thiotrophic_gill_symbiont_WP_138120123.1	0.13153	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Chromatiales-Ectothiorhodospiraceae-NA_WP_018144735.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	NA_WP_018144735.1	0.133396	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Enterobacterales-NA-NA_WP_014227507.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA_WP_014227507.1	0.133706	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-NA-NA-Pseudohongiella_nitratireducens_WP_068812015.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Pseudohongiella_nitratireducens_WP_068812015.1	0.133706	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-NA-NA-Solemya_velesiana_gill_symbiont_WP_078485608.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Solemya_velesiana_gill_symbiont_WP_078485608.1	0.133706	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Thiotrichales-Thiotrichaceae-Leucothrix_mucor_WP_022950658.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix_mucor_WP_022950658.1	0.133396	No	No
