SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Halorubraceae-Halobaculum_gomorrense_WP_073307979.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halobaculum_gomorrense_WP_073307979.1	0.961832	No	No
Archaea-Euryarchaeota-NA-NA-NA-Aciduliprofundum_sp._MAR08339_WP_015283531.1	#4daf4a	Archaea	Euryarchaeota	NA	NA	NA	Aciduliprofundum_sp._MAR08339_WP_015283531.1	0.965649	No	No
Archaea-Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Palaeococcus_ferrophilus_WP_048148764.1	#4daf4a	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus_ferrophilus_WP_048148764.1	0.965649	No	No
Archaea-Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus_siculi_WP_088855004.1	#4daf4a	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus_siculi_WP_088855004.1	0.965649	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Corynebacteriaceae-Corynebacterium_lactis_WP_120492590.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_lactis_WP_120492590.1	0.977099	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Lysinimonas_sp._2DFWR13_WP_120763386.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas_sp._2DFWR13_WP_120763386.1	0.977099	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Empedobacter_haloabium_WP_147955565.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter_haloabium_WP_147955565.1	0.977099	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Lacinutrix_jangbogonensis_WP_034059071.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix_jangbogonensis_WP_034059071.1	0.977099	No	No
Bacteria-Chlamydiae-Chlamydiia-Parachlamydiales-Parachlamydiaceae-Parachlamydiaceae_bacterium_HST3_WP_042103417.1	#377eb8	Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Parachlamydiaceae_bacterium_HST3_WP_042103417.1	0.977099	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Leptolyngbyaceae-Leptolyngbya_boryana_WP_017290621.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Leptolyngbyaceae	Leptolyngbya_boryana_WP_017290621.1	0.977099	No	No
Bacteria-NA-NA-NA-NA-NA_WP_135892846.1	#377eb8	Bacteria	NA	NA	NA	NA	NA_WP_135892846.1	0.977099	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Burkholderiaceae-Burkholderia_sp._A27_WP_083083290.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia_sp._A27_WP_083083290.1	0.977099	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Burkholderiaceae-NA_WP_073427131.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA_WP_073427131.1	0.977099	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Burkholderiaceae-Paraburkholderia_kururiensis_WP_042299958.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia_kururiensis_WP_042299958.1	0.977099	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Burkholderiales-Burkholderiaceae-Trinickia_caryophylli_WP_085224042.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Trinickia_caryophylli_WP_085224042.1	0.977099	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Alteromonadales-NA-NA_WP_075609120.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA_WP_075609120.1	0.977099	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-NA-NA-Candidatus_Thioglobus_singularis_WP_053820232.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Candidatus_Thioglobus_singularis_WP_053820232.1	0.977099	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-NA-NA-gamma_proteobacterium_L18_WP_027981575.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	gamma_proteobacterium_L18_WP_027981575.1	0.977099	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012749367.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012749367.1	0.977099	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Heterostelium_album_XP_020435416.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Heterostelium_album_XP_020435416.1	0.977099	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004366124.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004366124.1	0.977099	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Azadinium_spinosum_MMETSP1038_c117561_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Azadinium_spinosum_MMETSP1038_c117561_g1_i1.p1	0.717557	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Glenodinium_foliaceum_MMETSP0119_c19937_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Glenodinium_foliaceum_MMETSP0119_c19937_g1_i1.p1	0.973282	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Heterocapsa_triquestra_MMETSP0448_c87466_g1_i1.p3	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Heterocapsa_triquestra_MMETSP0448_c87466_g1_i1.p3	0.492366	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Symbiodinium_sp_MMETSP1110_c6979_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Symbiodinium_sp_MMETSP1110_c6979_g1_i1.p1	0.961832	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Filamoeba_nolandi_MMETSP0413_c6529_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Filamoeba_nolandi_MMETSP0413_c6529_g1_i1.p1	0.977099	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Mayorella_sp_MMETSP0417_c12229_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Mayorella_sp_MMETSP0417_c12229_g1_i1.p1	0.977099	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Sexangularia_sp_MMETSP0437_c985_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Sexangularia_sp_MMETSP0437_c985_g1_i1.p1	0.980916	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Stygamoeba_regulata_MMETSP0447_c2669_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Stygamoeba_regulata_MMETSP0447_c2669_g1_i1.p1	0.977099	No	No
Eukaryota-Apicomplexa-NA-Unranked-NA-Alveolata_sp_MMETSP0288_c30043_g2_i1.p1	#f781bf	Eukaryota	Apicomplexa	NA	Unranked	NA	Alveolata_sp_MMETSP0288_c30043_g2_i1.p1	0.977099	No	No
Eukaryota-Apusomonadidae-NA-NA-NA-Thecamonas_trahens_XP_013760245.1	#f781bf	Eukaryota	Apusomonadidae	NA	NA	NA	Thecamonas_trahens_XP_013760245.1	0.977099	No	No
Eukaryota-Arthropoda-Insecta-Coleoptera-Curculionidae-Dendroctonus_ponderosae_XP_019763586.1	#f781bf	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus_ponderosae_XP_019763586.1	0.977099	No	No
Eukaryota-Arthropoda-Insecta-Diptera-Drosophilidae-Drosophila_serrata_XP_020804197.1	#f781bf	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila_serrata_XP_020804197.1	0.977099	No	No
