SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanococcoides_vulcani_WP_091689909.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides_vulcani_WP_091689909.1	0.946602	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanosarcina_lacustris_WP_048127562.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina_lacustris_WP_048127562.1	0.907767	No	No
Archaea-Euryarchaeota-Methanomicrobia-Methanosarcinales-Methanosarcinaceae-Methanosarcina_mazei_WP_048038891.1	#4daf4a	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina_mazei_WP_048038891.1	0.907767	No	No
Archaea-Euryarchaeota-Thermoplasmata-Methanomassiliicoccales-CandidatusMethanomethylophilaceae-Candidatus_Methanomethylophilus_alvus_WP_015504601.1	#4daf4a	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	CandidatusMethanomethylophilaceae	Candidatus_Methanomethylophilus_alvus_WP_015504601.1	0.966019	No	No
Bacteria-Acidobacteria-Acidobacteriia-Bryobacterales-Solibacteraceae-Candidatus_Solibacter_usitatus_WP_011683115.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus_Solibacter_usitatus_WP_011683115.1	0.966019	No	No
Bacteria-Acidobacteria-Blastocatellia-Blastocatellales-Pyrinomonadaceae-Pyrinomonas_methylaliphatogenes_WP_060635407.1	#377eb8	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Pyrinomonas_methylaliphatogenes_WP_060635407.1	0.961165	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Microbacteriaceae-Chitinimonas_sp._R344_WP_144277852.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Chitinimonas_sp._R344_WP_144277852.1	0.966019	No	No
Bacteria-Actinobacteria-Actinobacteria-Streptomycetales-Streptomycetaceae-Streptomyces_purpurogeneiscleroticus_WP_053610458.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces_purpurogeneiscleroticus_WP_053610458.1	0.966019	No	No
Bacteria-Actinobacteria-Coriobacteriia-Coriobacteriales-Atopobiaceae-Olsenella_mediterranea_WP_072369631.1	#377eb8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_mediterranea_WP_072369631.1	0.941748	No	No
Bacteria-Actinobacteria-Coriobacteriia-Eggerthellales-Eggerthellaceae-Denitrobacterium_detoxificans_WP_066661908.1	#377eb8	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Denitrobacterium_detoxificans_WP_066661908.1	0.941748	No	No
Bacteria-Actinobacteria-NA-NA-NA-NA_WP_058986196.1	#377eb8	Bacteria	Actinobacteria	NA	NA	NA	NA_WP_058986196.1	0.941748	No	No
Bacteria-Aquificae-Aquificae-Aquificales-Hydrogenothermaceae-Persephonella_marina_WP_012675313.1	#377eb8	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella_marina_WP_012675313.1	0.140777	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Barnesiellaceae-Barnesiella_sp._An22_WP_087407855.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella_sp._An22_WP_087407855.1	0.966019	No	No
Bacteria-Bacteroidetes-Bacteroidia-Marinilabiliales-Marinilabiliaceae-Geofilum_rhodophaeum_WP_088653647.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Geofilum_rhodophaeum_WP_088653647.1	0.966019	No	No
Bacteria-Bacteroidetes-Cytophagia-Cytophagales-Hymenobacteraceae-Hymenobacter_sp._DG01_WP_139924847.1	#377eb8	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter_sp._DG01_WP_139924847.1	0.966019	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Antarcticibacterium_sp._PAMC_28998_WP_146837706.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium_sp._PAMC_28998_WP_146837706.1	0.966019	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Chishuiella_changwenlii_WP_072929571.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chishuiella_changwenlii_WP_072929571.1	0.966019	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Empedobacter_falsenii_WP_038332597.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter_falsenii_WP_038332597.1	0.966019	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Empedobacter_haloabium_WP_147953033.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter_haloabium_WP_147953033.1	0.966019	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Flavobacterium_succinicans_WP_035717345.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium_succinicans_WP_035717345.1	0.966019	No	No
Bacteria-Bacteroidetes-NA-BacteroidetesOrderII.Incertaesedis-Rhodothermaceae-Rhodothermus_marinus_WP_144295436.1	#377eb8	Bacteria	Bacteroidetes	NA	BacteroidetesOrderII.Incertaesedis	Rhodothermaceae	Rhodothermus_marinus_WP_144295436.1	0.966019	No	No
