SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Haloarculaceae-Halorhabdus_tiamatea_WP_008525752.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus_tiamatea_WP_008525752.1	0.970732	No	No
Bacteria-Acidobacteria-Blastocatellia-Blastocatellales-Pyrinomonadaceae-Pyrinomonas_methylaliphatogenes_WP_041975845.1	#377eb8	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Pyrinomonas_methylaliphatogenes_WP_041975845.1	0.970732	No	No
Bacteria-Actinobacteria-Actinobacteria-Corynebacteriales-Nocardiaceae-Rhodococcus_qingshengii_WP_133367243.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus_qingshengii_WP_133367243.1	0.970732	No	No
Bacteria-Actinobacteria-Actinobacteria-Glycomycetales-Glycomycetaceae-Salilacibacter_sp._NKC35_WP_142091427.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	Salilacibacter_sp._NKC35_WP_142091427.1	0.970732	No	No
Bacteria-Actinobacteria-Thermoleophilia-Solirubrobacterales-Solirubrobacteraceae-Solirubrobacter_soli_WP_028064700.1	#377eb8	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter_soli_WP_028064700.1	0.970732	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Tannerellaceae-Tannerella_sp._oral_taxon_HOT286_WP_069174888.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella_sp._oral_taxon_HOT286_WP_069174888.1	0.965854	No	No
Bacteria-Bacteroidetes-Chitinophagia-Chitinophagales-Chitinophagaceae-Chitinophagaceae_bacterium_PMP191F_WP_054281753.1	#377eb8	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophagaceae_bacterium_PMP191F_WP_054281753.1	0.970732	No	No
Bacteria-Bacteroidetes-Chitinophagia-Chitinophagales-Chitinophagaceae-Terrimonas_sp._NS102_WP_116873392.1	#377eb8	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas_sp._NS102_WP_116873392.1	0.970732	No	No
Bacteria-CandidatusMelainabacteria-NA-CandidatusGastranaerophilales-NA-Candidatus_Gastranaerophilales_bacterium_WP_021863298.1	#377eb8	Bacteria	CandidatusMelainabacteria	NA	CandidatusGastranaerophilales	NA	Candidatus_Gastranaerophilales_bacterium_WP_021863298.1	0.970732	No	No
Bacteria-Chloroflexi-Ktedonobacteria-Ktedonobacterales-Dictyobacteraceae-Dictyobacter_kobayashii_WP_126551910.1	#377eb8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Dictyobacteraceae	Dictyobacter_kobayashii_WP_126551910.1	0.970732	No	No
Bacteria-Chloroflexi-Ktedonobacteria-Ktedonobacterales-Thermosporotrichaceae-Thermosporothrix_hazakensis_WP_111319557.1	#377eb8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Thermosporotrichaceae	Thermosporothrix_hazakensis_WP_111319557.1	0.970732	No	No
Bacteria-Chloroflexi-Ktedonobacteria-Thermogemmatisporales-Thermogemmatisporaceae-Thermogemmatispora_tikiterensis_WP_112428829.1	#377eb8	Bacteria	Chloroflexi	Ktedonobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora_tikiterensis_WP_112428829.1	0.970732	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_massiliogorillae_WP_042346222.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_massiliogorillae_WP_042346222.1	0.970732	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Melghiribacillus_thermohalophilus_WP_132371072.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Melghiribacillus_thermohalophilus_WP_132371072.1	0.970732	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Salirhabdus_sp._MarseilleP4669_WP_102027132.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salirhabdus_sp._MarseilleP4669_WP_102027132.1	0.970732	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-NA-NA_WP_003230447.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	NA	NA_WP_003230447.1	0.970732	No	No
Bacteria-Fusobacteria-Fusobacteriia-Fusobacteriales-Fusobacteriaceae-Cetobacterium_somerae_WP_023052290.1	#377eb8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium_somerae_WP_023052290.1	0.970732	No	No
