SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Caldivirga_sp._MU80_WP_066795596.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga_sp._MU80_WP_066795596.1	0.265492	No	No
Archaea-Crenarchaeota-Thermoprotei-Thermoproteales-Thermoproteaceae-Vulcanisaeta_thermophila_WP_143701209.1	#4daf4a	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta_thermophila_WP_143701209.1	0.269471	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Haladaptatus_litoreus_WP_076430948.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus_litoreus_WP_076430948.1	0.261512	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natrarchaeobius_halalkaliphilus_WP_124177145.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natrarchaeobius_halalkaliphilus_WP_124177145.1	0.26606	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natronorubrum_bangense_WP_136350828.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum_bangense_WP_136350828.1	0.264923	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119817814.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119817814.1	0.274588	No	No
Bacteria-Bacteroidetes-Flavobacteriia-Flavobacteriales-Flavobacteriaceae-Empedobacter_haloabium_WP_147953397.1	#377eb8	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Empedobacter_haloabium_WP_147953397.1	0.308698	No	No
Bacteria-Cyanobacteria-NA-NA-NA-filamentous_cyanobacterium_CCP5_WP_106882934.1	#377eb8	Bacteria	Cyanobacteria	NA	NA	NA	filamentous_cyanobacterium_CCP5_WP_106882934.1	0.308698	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Acaryochloridaceae-Acaryochloris_sp._CCMEE_5410_WP_010481011.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Acaryochloridaceae	Acaryochloris_sp._CCMEE_5410_WP_010481011.1	0.309267	No	No
Bacteria-Cyanobacteria-NA-Synechococcales-Leptolyngbyaceae-Leptolyngbya_sp._BC1307_WP_121969120.1	#377eb8	Bacteria	Cyanobacteria	NA	Synechococcales	Leptolyngbyaceae	Leptolyngbya_sp._BC1307_WP_121969120.1	0.308698	No	No
Bacteria-Firmicutes-Bacilli-Bacillales-Bacillaceae-Bacillus_sp._2B10_WP_125655278.1	#377eb8	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus_sp._2B10_WP_125655278.1	0.308698	No	No
Bacteria-Gemmatimonadetes-Gemmatimonadetes-Gemmatimonadales-Gemmatimonadaceae-Gemmatimonas_phototrophica_WP_026848498.1	#377eb8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas_phototrophica_WP_026848498.1	0.306993	No	No
Bacteria-Gemmatimonadetes-Gemmatimonadetes-Gemmatimonadales-Gemmatimonadaceae-Gemmatirosa_kalamazoonesis_WP_025413061.1	#377eb8	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa_kalamazoonesis_WP_025413061.1	0.308698	No	No
Bacteria-NA-NA-NA-NA-bacterium_RmlP001_WP_129218452.1	#377eb8	Bacteria	NA	NA	NA	NA	bacterium_RmlP001_WP_129218452.1	0.306424	No	No
Bacteria-Proteobacteria-Betaproteobacteria-Nitrosomonadales-Methylophilaceae-Methylomonas_clara_WP_124552821.1	#377eb8	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylomonas_clara_WP_124552821.1	0.308698	No	No
Bacteria-Proteobacteria-Gammaproteobacteria-Methylococcales-Methylococcaceae-Methyloterricola_oryzae_WP_045223421.1	#377eb8	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methyloterricola_oryzae_WP_045223421.1	0.309267	No	No
Bacteria-Proteobacteria-Zetaproteobacteria-Mariprofundales-Mariprofundaceae-Mariprofundus_aestuarium_WP_100277306.1	#377eb8	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae	Mariprofundus_aestuarium_WP_100277306.1	0.308698	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Acytostelium_subglobosum_XP_012754293.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Acytostelium_subglobosum_XP_012754293.1	0.320637	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Acytosteliaceae-Heterostelium_album_XP_020430731.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Acytosteliaceae	Heterostelium_album_XP_020430731.1	0.321205	No	No
Eukaryota-Acytosteliales-Acytosteliales-Acytosteliales-Cavenderiaceae-Cavenderia_fasciculata_XP_004360796.1	#f781bf	Eukaryota	Acytosteliales	Acytosteliales	Acytosteliales	Cavenderiaceae	Cavenderia_fasciculata_XP_004360796.1	0.321774	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Alexandrium_tamarense_MMETSP0384_c9342_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Alexandrium_tamarense_MMETSP0384_c9342_g1_i1.p1	0.351336	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Symbiodinium_sp_MMETSP1369_c3361_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Symbiodinium_sp_MMETSP1369_c3361_g1_i1.p1	0.393974	No	No
Eukaryota-Alveolata-Dinophyceae-NA-Unranked-Togula_jolla_MMETSP0224_c1976_g1_i1.p1	#f781bf	Eukaryota	Alveolata	Dinophyceae	NA	Unranked	Togula_jolla_MMETSP0224_c1976_g1_i1.p1	0.393974	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Filamoeba_nolandi_MMETSP0413_c5441_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Filamoeba_nolandi_MMETSP0413_c5441_g1_i1.p1	0.321205	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Pessonella_sp_MMETSP0420_c4476_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Pessonella_sp_MMETSP0420_c4476_g1_i1.p1	0.344514	No	No
Eukaryota-Amoebozoa-NA-NA-Paramoebidae-Trichosphaerium_sp_MMETSP0405_c4100_g1_i1.p1	#f781bf	Eukaryota	Amoebozoa	NA	NA	Paramoebidae	Trichosphaerium_sp_MMETSP0405_c4100_g1_i1.p1	0.328596	No	No
Eukaryota-Annelida-Clitellata-Hirudinida-Glossiphoniidae-Helobdella_robusta_jgi186861	#f781bf	Eukaryota	Annelida	Clitellata	Hirudinida	Glossiphoniidae	Helobdella_robusta_jgi186861	0.318363	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Cryptosporidiidae-Cryptosporidium_parvum_XP_626517.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium_parvum_XP_626517.1	0.380898	No	No
Eukaryota-Apicomplexa-Conoidasida-Eucoccidiorida-Sarcocystidae-Neospora_caninum_XP_003881684.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora_caninum_XP_003881684.1	0.408755	No	No
Eukaryota-Apicomplexa-Conoidasida-Eugregarinorida-Gregarinidae-Gregarina_niphandrodes_XP_011131501.1	#f781bf	Eukaryota	Apicomplexa	Conoidasida	Eugregarinorida	Gregarinidae	Gregarina_niphandrodes_XP_011131501.1	0.325185	No	No
Eukaryota-Apusomonadidae-NA-NA-NA-Thecamonas_trahens_XP_013757676.1	#f781bf	Eukaryota	Apusomonadidae	NA	NA	NA	Thecamonas_trahens_XP_013757676.1	0.403638	No	No
Eukaryota-Arthropoda-Insecta-Coleoptera-Scarabaeidae-Onthophagus_taurus_XP_022904580.1	#f781bf	Eukaryota	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Onthophagus_taurus_XP_022904580.1	0.317794	No	No
Eukaryota-Arthropoda-Insecta-Hymenoptera-Cephidae-Cephus_cinctus_XP_015597724.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus_cinctus_XP_015597724.1	0.320637	No	No
Eukaryota-Arthropoda-Insecta-Hymenoptera-Trichogrammatidae-Trichogramma_pretiosum_XP_014236333.1	#f781bf	Eukaryota	Arthropoda	Insecta	Hymenoptera	Trichogrammatidae	Trichogramma_pretiosum_XP_014236333.1	0.320068	No	No
Eukaryota-Ascomycota-Eurotiomycetes-Eurotiales-Aspergillaceae-Penicillium_arizonense_XP_022493760.1	#f781bf	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium_arizonense_XP_022493760.1	0.314952	No	No
Eukaryota-Ascomycota-Lecanoromycetes-Unranked-Unranked-Xanthoria_parietina_jgi66968	#f781bf	Eukaryota	Ascomycota	Lecanoromycetes	Unranked	Unranked	Xanthoria_parietina_jgi66968	0.316657	No	No
