SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Halodesulfurarchaeum_formicicum_WP_070364027.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halodesulfurarchaeum_formicicum_WP_070364027.1	1	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Haloferacaceae-Haloferacaceae_archaeon_N1521_WP_138004798.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferacaceae_archaeon_N1521_WP_138004798.1	0.8	No	No
Archaea-Euryarchaeota-Halobacteria-Haloferacales-Haloferacaceae-Halopelagius_inordinatus_WP_092894084.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halopelagius_inordinatus_WP_092894084.1	0.8	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Haloterrigena_sp._H1_WP_138779627.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena_sp._H1_WP_138779627.1	1	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119819056.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119819056.1	0.8	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119821932.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119821932.1	1	No	No
Bacteria-Actinobacteria-Actinobacteria-Bifidobacteriales-Bifidobacteriaceae-Gardnerella_vaginalis_WP_018641219.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella_vaginalis_WP_018641219.1	1	No	No
Bacteria-Actinobacteria-Actinobacteria-Jiangellales-Jiangellaceae-Phytoactinopolyspora_endophytica_WP_129666212.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	Phytoactinopolyspora_endophytica_WP_129666212.1	1	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Micrococcaceae-Citricoccus_muralis_WP_115933338.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus_muralis_WP_115933338.1	1	No	No
Bacteria-Actinobacteria-Actinobacteria-Micrococcales-Micrococcaceae-Nesterenkonia_populi_WP_147103129.1	#377eb8	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia_populi_WP_147103129.1	1	No	No
Bacteria-Bacteroidetes-Bacteroidia-Bacteroidales-Prevotellaceae-Prevotella_sp._MGM2_WP_104404164.1	#377eb8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_sp._MGM2_WP_104404164.1	1	No	No
