SeqName	Color	Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	Alistat_Cr	crTP	mtTP
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Haloarculaceae-Haloarcula_sp._Atlit120R_WP_121536227.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula_sp._Atlit120R_WP_121536227.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Haloarculaceae-Halorientalis_persicus_WP_092658021.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorientalis_persicus_WP_092658021.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Haloarculaceae-Natronomonas_sp._F20122_WP_137277307.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas_sp._F20122_WP_137277307.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Haladaptatus_sp._R4_WP_066140696.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus_sp._R4_WP_066140696.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Halorussus_sp._DLLS82_WP_134668540.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus_sp._DLLS82_WP_134668540.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Halobacteriales-Halobacteriaceae-Natronoarchaeum_philippinense_WP_097009271.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronoarchaeum_philippinense_WP_097009271.1	0.956853	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natronococcus_occultus_WP_015322998.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronococcus_occultus_WP_015322998.1	0.954315	No	No
Archaea-Euryarchaeota-Halobacteria-Natrialbales-Natrialbaceae-Natronorubrum_bangense_WP_006065236.1	#4daf4a	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum_bangense_WP_006065236.1	0.954315	No	No
Archaea-NA-NA-NA-NA-archaeon_AArcSl_WP_119821192.1	#4daf4a	Archaea	NA	NA	NA	NA	archaeon_AArcSl_WP_119821192.1	0.954315	No	No
Bacteria-Acidobacteria-Acidobacteriia-Acidobacteriales-Acidobacteriaceae-Acidipila_rosea_WP_131998944.1	#377eb8	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidipila_rosea_WP_131998944.1	0.956853	No	No
